step,time,current_state,delayed_state,derivative_value,target,absolute_gap,warning
238,23.800000,95.711836,96.897552,0.620490,100.000000,4.288164,Delayed adjustment depends on delay length history function time step and feedback strength.
239,23.900000,95.773885,96.779037,0.644193,100.000000,4.226115,Delayed adjustment depends on delay length history function time step and feedback strength.
240,24.000000,95.838305,96.664352,0.667130,100.000000,4.161695,Delayed adjustment depends on delay length history function time step and feedback strength.
241,24.100000,95.905017,96.553536,0.689293,100.000000,4.094983,Delayed adjustment depends on delay length history function time step and feedback strength.
242,24.200000,95.973947,96.446624,0.710675,100.000000,4.026053,Delayed adjustment depends on delay length history function time step and feedback strength.
243,24.300000,96.045014,96.343648,0.731270,100.000000,3.954986,Delayed adjustment depends on delay length history function time step and feedback strength.
244,24.400000,96.118141,96.244637,0.751073,100.000000,3.881859,Delayed adjustment depends on delay length history function time step and feedback strength.
245,24.500000,96.193249,96.149616,0.770077,100.000000,3.806751,Delayed adjustment depends on delay length history function time step and feedback strength.
246,24.600000,96.270256,96.058608,0.788278,100.000000,3.729744,Delayed adjustment depends on delay length history function time step and feedback strength.
247,24.700000,96.349084,95.971632,0.805674,100.000000,3.650916,Delayed adjustment depends on delay length history function time step and feedback strength.
248,24.800000,96.429651,95.888704,0.822259,100.000000,3.570349,Delayed adjustment depends on delay length history function time step and feedback strength.
249,24.900000,96.511877,95.809837,0.838033,100.000000,3.488123,Delayed adjustment depends on delay length history function time step and feedback strength.
250,25.000000,96.595681,95.735040,0.852992,100.000000,3.404319,Delayed adjustment depends on delay length history function time step and feedback strength.
251,25.100000,96.680980,95.664320,0.867136,100.000000,3.319020,Delayed adjustment depends on delay length history function time step and feedback strength.
252,25.200000,96.767693,95.597680,0.880464,100.000000,3.232307,Delayed adjustment depends on delay length history function time step and feedback strength.
253,25.300000,96.855740,95.535120,0.892976,100.000000,3.144260,Delayed adjustment depends on delay length history function time step and feedback strength.
254,25.400000,96.945037,95.476637,0.904673,100.000000,3.054963,Delayed adjustment depends on delay length history function time step and feedback strength.
255,25.500000,97.035505,95.422224,0.915555,100.000000,2.964495,Delayed adjustment depends on delay length history function time step and feedback strength.
256,25.600000,97.127060,95.371872,0.925626,100.000000,2.872940,Delayed adjustment depends on delay length history function time step and feedback strength.
257,25.700000,97.219623,95.325569,0.934886,100.000000,2.780377,Delayed adjustment depends on delay length history function time step and feedback strength.
258,25.800000,97.313111,95.283300,0.943340,100.000000,2.686889,Delayed adjustment depends on delay length history function time step and feedback strength.
259,25.900000,97.407445,95.245045,0.950991,100.000000,2.592555,Delayed adjustment depends on delay length history function time step and feedback strength.
260,26.000000,97.502544,95.210784,0.957843,100.000000,2.497456,Delayed adjustment depends on delay length history function time step and feedback strength.
261,26.100000,97.598329,95.180494,0.963901,100.000000,2.401671,Delayed adjustment depends on delay length history function time step and feedback strength.
262,26.200000,97.694719,95.154147,0.969171,100.000000,2.305281,Delayed adjustment depends on delay length history function time step and feedback strength.
263,26.300000,97.791636,95.131714,0.973657,100.000000,2.208364,Delayed adjustment depends on delay length history function time step and feedback strength.
264,26.400000,97.889002,95.113165,0.977367,100.000000,2.110998,Delayed adjustment depends on delay length history function time step and feedback strength.
265,26.500000,97.986738,95.098464,0.980307,100.000000,2.013262,Delayed adjustment depends on delay length history function time step and feedback strength.
266,26.600000,98.084769,95.087576,0.982485,100.000000,1.915231,Delayed adjustment depends on delay length history function time step and feedback strength.
267,26.700000,98.183018,95.080460,0.983908,100.000000,1.816982,Delayed adjustment depends on delay length history function time step and feedback strength.
268,26.800000,98.281408,95.077076,0.984585,100.000000,1.718592,Delayed adjustment depends on delay length history function time step and feedback strength.
269,26.900000,98.379867,95.077381,0.984524,100.000000,1.620133,Delayed adjustment depends on delay length history function time step and feedback strength.
270,27.000000,98.478319,95.081328,0.983734,100.000000,1.521681,Delayed adjustment depends on delay length history function time step and feedback strength.
271,27.100000,98.576693,95.088870,0.982226,100.000000,1.423307,Delayed adjustment depends on delay length history function time step and feedback strength.
272,27.200000,98.674915,95.099957,0.980009,100.000000,1.325085,Delayed adjustment depends on delay length history function time step and feedback strength.
273,27.300000,98.772916,95.114538,0.977092,100.000000,1.227084,Delayed adjustment depends on delay length history function time step and feedback strength.
274,27.400000,98.870625,95.132557,0.973489,100.000000,1.129375,Delayed adjustment depends on delay length history function time step and feedback strength.
275,27.500000,98.967974,95.153960,0.969208,100.000000,1.032026,Delayed adjustment depends on delay length history function time step and feedback strength.
276,27.600000,99.064895,95.178690,0.964262,100.000000,0.935105,Delayed adjustment depends on delay length history function time step and feedback strength.
277,27.700000,99.161321,95.206687,0.958663,100.000000,0.838679,Delayed adjustment depends on delay length history function time step and feedback strength.
278,27.800000,99.257188,95.237890,0.952422,100.000000,0.742812,Delayed adjustment depends on delay length history function time step and feedback strength.
279,27.900000,99.352430,95.272237,0.945553,100.000000,0.647570,Delayed adjustment depends on delay length history function time step and feedback strength.
280,28.000000,99.446985,95.309664,0.938067,100.000000,0.553015,Delayed adjustment depends on delay length history function time step and feedback strength.
281,28.100000,99.540792,95.350106,0.929979,100.000000,0.459208,Delayed adjustment depends on delay length history function time step and feedback strength.
282,28.200000,99.633790,95.393496,0.921301,100.000000,0.366210,Delayed adjustment depends on delay length history function time step and feedback strength.
283,28.300000,99.725920,95.439766,0.912047,100.000000,0.274080,Delayed adjustment depends on delay length history function time step and feedback strength.
284,28.400000,99.817124,95.488845,0.902231,100.000000,0.182876,Delayed adjustment depends on delay length history function time step and feedback strength.
285,28.500000,99.907347,95.540664,0.891867,100.000000,0.092653,Delayed adjustment depends on delay length history function time step and feedback strength.
286,28.600000,99.996534,95.595151,0.880970,100.000000,0.003466,Delayed adjustment depends on delay length history function time step and feedback strength.
287,28.700000,100.084631,95.652233,0.869553,100.000000,0.084631,Delayed adjustment depends on delay length history function time step and feedback strength.
288,28.800000,100.171586,95.711836,0.857633,100.000000,0.171586,Delayed adjustment depends on delay length history function time step and feedback strength.
289,28.900000,100.257350,95.773885,0.845223,100.000000,0.257350,Delayed adjustment depends on delay length history function time step and feedback strength.
290,29.000000,100.341872,95.838305,0.832339,100.000000,0.341872,Delayed adjustment depends on delay length history function time step and feedback strength.
291,29.100000,100.425106,95.905017,0.818997,100.000000,0.425106,Delayed adjustment depends on delay length history function time step and feedback strength.
292,29.200000,100.507006,95.973947,0.805211,100.000000,0.507006,Delayed adjustment depends on delay length history function time step and feedback strength.
293,29.300000,100.587527,96.045014,0.790997,100.000000,0.587527,Delayed adjustment depends on delay length history function time step and feedback strength.
294,29.400000,100.666626,96.118141,0.776372,100.000000,0.666626,Delayed adjustment depends on delay length history function time step and feedback strength.
295,29.500000,100.744264,96.193249,0.761350,100.000000,0.744264,Delayed adjustment depends on delay length history function time step and feedback strength.
296,29.600000,100.820399,96.270256,0.745949,100.000000,0.820399,Delayed adjustment depends on delay length history function time step and feedback strength.
297,29.700000,100.894993,96.349084,0.730183,100.000000,0.894993,Delayed adjustment depends on delay length history function time step and feedback strength.
298,29.800000,100.968012,96.429651,0.714070,100.000000,0.968012,Delayed adjustment depends on delay length history function time step and feedback strength.
299,29.900000,101.039419,96.511877,0.697625,100.000000,1.039419,Delayed adjustment depends on delay length history function time step and feedback strength.
300,30.000000,101.109181,96.595681,0.680864,100.000000,1.109181,Delayed adjustment depends on delay length history function time step and feedback strength.
