"step","time","current_state","delayed_state","derivative_value","target","absolute_gap","warning"
221,22.1,95.0888703359999,99.4456479999998,0.110870400000033,100,4.91112966400007,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
222,22.2,95.0999573759999,99.2709919999998,0.145801600000033,100,4.90004262400006,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
223,22.3,95.1145375359999,99.0990239999998,0.180195200000034,100,4.88546246400006,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
224,22.4,95.132557056,98.9298367999998,0.214032640000033,100,4.86744294400005,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
225,22.5,95.15396032,98.7635199999998,0.247296000000034,100,4.84603968000005,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
226,22.6,95.17868992,98.6001599999998,0.279968000000034,100,4.82131008000005,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
227,22.7,95.20668672,98.4398399999998,0.312032000000033,100,4.79331328000005,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
228,22.8,95.23788992,98.2826399999998,0.343472000000034,100,4.76211008000004,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
229,22.9,95.27223712,98.1286367999998,0.374272640000035,100,4.72776288000004,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
230,23,95.309664384,97.9779039999998,0.404419200000035,100,4.69033561600004,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
231,23.1,95.350106304,97.8305119999998,0.433897600000034,100,4.64989369600003,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
232,23.2,95.393496064,97.6865279999998,0.462694400000035,100,4.60650393600004,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
233,23.3,95.439765504,97.5460159999998,0.490796800000035,100,4.56023449600004,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
234,23.4,95.488845184,97.4090367999998,0.518192640000035,100,4.51115481600003,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
235,23.5,95.540664448,97.2756479999998,0.544870400000036,100,4.45933555200003,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
236,23.6,95.595151488,97.1459039999998,0.570819200000037,100,4.40484851200003,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
237,23.7,95.652233408,97.0198559999998,0.596028800000036,100,4.34776659200003,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
238,23.8,95.711836288,96.8975519999998,0.620489600000036,100,4.28816371200003,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
239,23.9,95.773885248,96.7790367999998,0.644192640000037,100,4.22611475200003,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
240,24,95.838304512,96.6643519999998,0.667129600000035,100,4.16169548800002,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
241,24.1,95.905017472,96.5535359999998,0.689292800000035,100,4.09498252800002,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
242,24.2,95.973946752,96.4466239999998,0.710675200000034,100,4.02605324800001,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
243,24.3,96.045014272,96.3436479999998,0.731270400000034,100,3.95498572800001,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
244,24.4,96.118141312,96.2446367999998,0.751072640000032,100,3.88185868800001,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
245,24.5,96.193248576,96.1496159999998,0.770076800000032,100,3.806751424,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
246,24.6,96.270256256,96.0586079999998,0.788278400000033,100,3.72974374399999,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
247,24.7,96.349084096,95.9716319999998,0.805673600000031,100,3.65091590399999,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
248,24.8,96.429651456,95.8887039999998,0.82225920000003,100,3.57034854399998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
249,24.9,96.511877376,95.8098367999998,0.838032640000031,100,3.48812262399998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
250,25,96.59568064,95.7350399999998,0.852992000000032,100,3.40431935999999,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
251,25.1,96.68097984,95.6643199999998,0.86713600000003,100,3.31902015999998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
252,25.2,96.76769344,95.5976799999999,0.880464000000029,100,3.23230655999998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
253,25.3,96.85573984,95.5351199999998,0.89297600000003,100,3.14426015999999,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
254,25.4,96.94503744,95.4766367999999,0.90467264000003,100,3.05496255999998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
255,25.5,97.035504704,95.4222240639998,0.91555518720003,100,2.96449529599998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
256,25.6,97.12706022272,95.3718723839999,0.925625523200029,100,2.87293977727998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
257,25.7,97.21962277504,95.3255693439999,0.934886131200028,100,2.78037722495998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
258,25.8,97.31311138816,95.2832995839999,0.943340083200027,100,2.68688861183998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
259,25.9,97.40744539648,95.2450448639999,0.950991027200027,100,2.59255460351997,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
260,26,97.5025444992,95.2107841279999,0.957843174400026,100,2.49745550079997,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
261,26.1,97.59832881664,95.1804935679999,0.963901286400025,100,2.40167118335997,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
262,26.2,97.69471894528,95.1541466879999,0.969170662400023,100,2.30528105471997,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
263,26.3,97.79163601152,95.1317143679999,0.973657126400022,100,2.20836398847997,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
264,26.4,97.88900172416,95.1131649279999,0.977367014400022,100,2.11099827583998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
265,26.5,97.9867384256,95.0984641919999,0.980307161600021,100,2.01326157439998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
266,26.6,98.08476914176,95.0875755519999,0.982484889600019,100,1.91523085823998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
267,26.7,98.18301763072,95.0804600319999,0.983907993600019,100,1.81698236927998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
268,26.8,98.28140843008,95.0770763519999,0.984584729600019,100,1.71859156991998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
269,26.9,98.37986690304,95.0773809919999,0.984523801600017,100,1.62013309695998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
270,27,98.4783192832,95.0813282559999,0.983734348800016,100,1.52168071679998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
271,27.1,98.57669271808,95.0888703359999,0.982225932800014,100,1.42330728191997,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
272,27.2,98.67491531136,95.0999573759999,0.980008524800013,100,1.32508468863998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
273,27.3,98.77291616384,95.1145375359999,0.977092492800011,100,1.22708383615998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
274,27.4,98.87062541312,95.132557056,0.973488588800009,100,1.12937458687998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
275,27.5,98.967974272,95.15396032,0.969207936000009,100,1.03202572799998,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
276,27.6,99.0648950656,95.17868992,0.964262016000009,100,0.935104934399973,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
277,27.7,99.1613212672,95.20668672,0.95866265600001,100,0.838678732799977,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
278,27.8,99.2571875328,95.23788992,0.952422016000008,100,0.742812467199983,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
279,27.9,99.3524297344,95.27223712,0.945552576000009,100,0.647570265599981,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
280,28,99.446984992,95.309664384,0.938067123200008,100,0.553015007999974,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
281,28.1,99.54079170432,95.350106304,0.929978739200007,100,0.459208295679971,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
282,28.2,99.63378957824,95.393496064,0.921300787200008,100,0.366210421759973,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
283,28.3,99.72591965696,95.439765504,0.912046899200007,100,0.274080343039969,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
284,28.4,99.81712434688,95.488845184,0.902230963200006,100,0.182875653119964,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
285,28.5,99.9073474432,95.540664448,0.891867110400006,100,0.0926525567999619,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
286,28.6,99.99653415424,95.595151488,0.880969702400006,100,0.00346584575996189,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
287,28.7,100.08463112448,95.652233408,0.869553318400006,100,0.0846311244800404,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
288,28.8,100.17158645632,95.711836288,0.857632742400006,100,0.171586456320043,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
289,28.9,100.25734973056,95.773885248,0.845222950400006,100,0.257349730560037,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
290,29,100.3418720256,95.838304512,0.832339097600004,100,0.34187202560004,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
291,29.1,100.42510593536,95.905017472,0.818996505600003,100,0.425105935360037,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
292,29.2,100.50700558592,95.973946752,0.805210649600002,100,0.507005585920041,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
293,29.3,100.58752665088,96.045014272,0.790997145600002,100,0.587526650880037,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
294,29.4,100.66662636544,96.118141312,0.776371737600002,100,0.666626365440038,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
295,29.5,100.7442635392,96.193248576,0.7613502848,100,0.744263539200034,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
296,29.6,100.82039856768,96.270256256,0.745948748799998,100,0.82039856768003,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
297,29.7,100.89499344256,96.349084096,0.730183180799997,100,0.894993442560036,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
298,29.8,100.96801176064,96.429651456,0.714069708799997,100,0.968011760640039,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
299,29.9,101.03941873152,96.511877376,0.697624524799997,100,1.03941873152004,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
300,30,101.109181184,96.59568064,0.680863871999998,100,1.10918118400005,"Delayed adjustment depends on delay length, history function, time step, and feedback strength."
