"step","time","euler_value","exact_value","absolute_error","step_size","stability_multiplier","stability_status","warning"
29,2.9,35.5870580676513,36.240242983249,0.65318491559777,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
30,3,34.3415110352835,34.9937749111155,0.652263875832084,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
31,3.1,33.1395581490485,33.7901785894713,0.650620440422763,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
32,3.2,31.9796736138318,32.627979462304,0.648305848472113,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
33,3.3,30.8603850373477,31.5057536903413,0.645368652993604,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
34,3.4,29.7802715610406,30.4221264066704,0.641854845629851,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
35,3.5,28.7379620564041,29.3757700323533,0.637807975949151,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
36,3.6,27.73213338443,28.365402649977,0.633269265547046,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
37,3.7,26.7615087159749,27.3897864331446,0.628277717169613,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
38,3.8,25.8248559109158,26.4477261299824,0.622870219066574,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
39,3.9,24.9209859540338,25.5380675988078,0.617081644774,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
40,4,24.0487514456426,24.6596963941606,0.61094494851806,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
41,4.1,23.2070451450451,23.8115364014687,0.604491256423607,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
42,4.2,22.3947985649685,22.9925485186724,0.597749953703868,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
43,4.3,21.6109806151946,22.2017293831949,0.590748768000324,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
44,4.4,20.8545962936628,21.4381101426978,0.583513849034986,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
45,4.5,20.1246854233846,20.7007552681153,0.576069844730654,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
46,4.6,19.4203214335662,19.9887614075144,0.568439973948298,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
47,4.7,18.7406101833913,19.3012562793762,0.560646095984836,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
48,4.8,18.0846888269726,18.637397603941,0.552708776968355,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
49,4.9,17.4517247180286,17.9963720713112,0.54464735328262,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
50,5,16.8409143528976,17.3773943450445,0.536479992146919,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
51,5.1,16.2514823505462,16.7797061000186,0.528223749472406,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
52,5.2,15.6826804682771,16.2025750933881,0.519894625111018,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
53,5.3,15.1337866518874,15.6452942674955,0.511507615608103,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
54,5.4,14.6041041190713,15.1071808836371,0.503076764565778,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
55,5.5,14.0929604749038,14.5875756856227,0.494615210718928,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
56,5.6,13.5997068582822,14.0858420921045,0.486135233822319,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
57,5.7,13.1237171182423,13.6013654166849,0.477648298442615,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
58,5.8,12.6643870191038,13.1335521148493,0.469165095745479,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
59,5.9,12.2211334734352,12.6818290567995,0.46069558336432,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
60,6,11.793393801865,12.2456428252982,0.452249023433236,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
61,6.1,11.3806250187997,11.8244590376635,0.443834018863855,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
62,6.2,10.9823031431417,11.4177616910836,0.435458547941954,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
63,6.3,10.5979225331317,11.0250525304485,0.427129997316785,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
64,6.4,10.2269952444721,10.6458504379253,0.418855193453158,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
65,6.5,9.8690504109156,10.2796908435286,0.410640432613038,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
66,6.6,9.52363364653356,9.92612515596457,0.402491509431011,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
67,6.7,9.19030646890488,9.58472021304987,0.394413744144988,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
68,6.8,8.86864574249321,9.25505775103433,0.386412008541118,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
69,6.9,8.55824314150595,8.93673389217532,0.37849075066937,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
70,7,8.25870463155324,8.62935864993705,0.370654018383812,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
71,7.1,7.96964996944888,8.3325554512083,0.362905481759422,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
72,7.2,7.69071222051817,8.04596067495324,0.355248454435077,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
73,7.3,7.42153729280003,7.76922320673024,0.347685913930204,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
74,7.4,7.16178348755203,7.5020040085327,0.340220520980667,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
75,7.5,6.91112106548771,7.24397570342515,0.332854637937436,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
76,7.6,6.66923182819564,6.99482217446554,0.325590346269896,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
77,7.7,6.43580871420879,6.75423817742245,0.31842946321366,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
78,7.8,6.21055540921148,6.52192896681275,0.311373557601269,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
79,7.9,5.99318596988908,6.29760993480151,0.304423964912425,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
80,8,5.78342446094296,6.0810062625218,0.297581801578834,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
81,8.1,5.58100460480996,5.87185258338723,0.29084797857727,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
82,8.2,5.38566944364161,5.66989265798469,0.284223214343079,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
83,8.3,5.19717101311416,5.47487906014903,0.277708047034872,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
84,8.4,5.01527002765516,5.28657287383504,0.271302846179877,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
85,8.5,4.83973557668723,5.10474340041544,0.265007823728212,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
86,8.6,4.67034483150318,4.92916787604622,0.258823044543041,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
87,8.7,4.50688276240056,4.75963119875303,0.252748436352465,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
88,8.8,4.34914186571655,4.59592566490442,0.246783799187876,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
89,8.9,4.19692190041647,4.43785071474887,0.240928814332401,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
90,9,4.05002963390189,4.28521268670402,0.235183052802128,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
91,9.1,3.90827859671532,4.13782458009704,0.229545983381716,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
92,9.2,3.77148884583029,3.99550582606539,0.224016980235101,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
93,9.3,3.63948673622623,3.8580820663374,0.218595330111175,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
94,9.4,3.51210470045831,3.72538493962158,0.213280239163271,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
95,9.5,3.38918103594227,3.59725187534297,0.208070839400698,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
96,9.6,3.27055969968429,3.47352589447385,0.202966194789565,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
97,9.7,3.15609011019534,3.35405541721486,0.197965307019524,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
98,9.8,3.0456269563385,3.2386940772907,0.193067120952201,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
99,9.9,2.93903001286666,3.12730054263321,0.18827052976655,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
100,10,2.83616396241632,3.01973834223185,0.183574379815528,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
101,10.1,2.73689822373175,2.91587569893972,0.178977475207968,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
102,10.2,2.64110678590114,2.81558536803001,0.17447858212887,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
103,10.3,2.5486680483946,2.71874448130533,0.170076432910732,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
104,10.4,2.45946466670079,2.6252343965688,0.165769729868008,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
105,10.5,2.37338340336626,2.53494055227249,0.161557148906233,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
106,10.6,2.29031498424844,2.44775232716527,0.157437342916824,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
107,10.7,2.21015395979975,2.36356290476784,0.153408944968097,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
108,10.8,2.13279857120676,2.2822691425093,0.149470571302542,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
109,10.9,2.05815062121452,2.20377144536449,0.14562082414997,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
110,11,1.98611534947201,2.12797364383772,0.141858294365707,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
111,11.1,1.91660131224049,2.05478287614305,0.138181563902558,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
112,11.2,1.84952026631207,1.98410947443703,0.134589208124955,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
113,11.3,1.78478705699115,1.91586685496435,0.131079797973197,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
114,11.4,1.72231950999646,1.84997141198192,0.127651901985464,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
115,11.5,1.66203832714658,1.7863424153314,0.124304088184821,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
116,11.6,1.60386698569645,1.72490191153463,0.121034925838172,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
117,11.7,1.54773164119708,1.66557462829087,0.117842987093788,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
118,11.8,1.49356103375518,1.60828788225884,0.114726848503663,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
119,11.9,1.44128639757375,1.55297149001055,0.111685092436801,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
120,12,1.39084137365867,1.49955768204777,0.108716308389104,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
121,12.1,1.34216192558061,1.44798101977597,0.105819094195354,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
122,12.2,1.29518625818529,1.39817831533383,0.102992057148537,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
123,12.3,1.24985473914881,1.35008855418023,0.100233815031419,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
124,12.4,1.2061098232786,1.30365282034377,0.0975429970651742,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
125,12.5,1.16389597946385,1.2588142242434,0.0949182447795514,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
126,12.6,1.12315962018261,1.21551783299149,0.0923582128088798,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
127,12.7,1.08384903347622,1.17371060309425,0.0898615696180238,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
128,12.8,1.04591431730455,1.13334131546674,0.0874269981621854,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
129,12.9,1.0093073161989,1.09436051268316,0.085053196484264,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
130,13,0.973981560131934,1.05672043838527,0.0827388782533318,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
131,13.1,0.939892205527316,1.02037497877488,0.0804827732475664,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
132,13.2,0.90699597833386,0.985279606118726,0.0782836277848658,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
133,13.3,0.875251119092175,0.951391324196363,0.0761402051041883,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
134,13.4,0.844617329923949,0.918668615624467,0.0740512857005187,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
135,13.5,0.81505572337661,0.887071390992826,0.0720156676162154,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
136,13.6,0.786528773058429,0.856560939749806,0.0700321666913769,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
137,13.7,0.759000266001384,0.827099882777084,0.0680996167756994,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
138,13.8,0.732435256691336,0.79865212659555,0.0662168699042145,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
139,13.9,0.706800022707139,0.771182819146287,0.0643827964391479,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
140,14,0.682062021912389,0.744658307092434,0.0625962851800453,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
141,14.1,0.658189851145455,0.719046094589644,0.0608562434441887,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
142,14.2,0.635153206355365,0.694314803474611,0.059161597119247,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
143,14.3,0.612922844132927,0.670434134822893,0.0575112906899659,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
144,14.4,0.591470544588274,0.64737483182894,0.0559042872406662,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
145,14.5,0.570769075527685,0.625108643962857,0.054339568435172,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
146,14.6,0.550792157884216,0.603608292359956,0.0528161344757407,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
147,14.7,0.531514432358268,0.582847436400755,0.0513330040424863,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
148,14.8,0.512911427225729,0.562800641440407,0.0498892142146777,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
149,14.9,0.494959527272828,0.543443347648089,0.0484838203752608,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
150,15,0.477635943818279,0.524751839918138,0.0471158960998592,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
151,15.1,0.46091868578464,0.506703218816078,0.0457845330314383,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
152,15.2,0.444786531782177,0.489275372523948,0.0444888407417705,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
153,15.3,0.429219003169801,0.472446949750563,0.0432279465807617,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
154,15.4,0.414196338058858,0.45619733357351,0.0420009955146518,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
155,15.5,0.399699466226798,0.440506616180841,0.0408071499540428,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
156,15.6,0.38570998490886,0.425355574481513,0.0396455895726526,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
157,15.7,0.37221013543705,0.410725646554697,0.0385155111176474,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
158,15.8,0.359182780696753,0.396598908909106,0.0374161282123534,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
159,15.9,0.346611383372367,0.382958054524475,0.036346671152108,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
160,16,0.334479984954334,0.369786371648293,0.0353063866939593,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
161,16.1,0.322773185480932,0.357067723321825,0.0342945378408931,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
162,16.2,0.3114761239891,0.344786527610313,0.0333104036212134,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
163,16.3,0.300574459649481,0.332927738513157,0.0323532788636757,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
164,16.4,0.290054353561749,0.321476827530687,0.0314224739689378,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
165,16.5,0.279902451187088,0.310419765864931,0.0305173146778431,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
166,16.6,0.27010586539554,0.299743007232583,0.0296371418370429,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
167,16.7,0.260652160106696,0.289433471269113,0.0287813111624171,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
168,16.8,0.251529334502962,0.279478527503684,0.0279491930007226,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
169,16.9,0.242725807795358,0.269865979885247,0.0271401720898888,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
170,17,0.234230404522521,0.26058405184085,0.0263536473183295,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
171,17.1,0.226032340364232,0.251621371847867,0.0255890314836347,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
172,17.2,0.218121208451484,0.24296695950246,0.0248457510509756,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
173,17.3,0.210486966155682,0.234610212067208,0.0241232459115257,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
174,17.4,0.203119922340233,0.226540891481432,0.0234209691411987,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
175,17.5,0.196010725058325,0.218749111818289,0.0227383867599633,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
176,17.6,0.189150349681284,0.211225327173271,0.0220749774919876,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
177,17.7,0.182530087442439,0.203960319969288,0.0214302325268487,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
178,17.8,0.176141534381954,0.19694518966397,0.0208036552820168,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
179,17.9,0.169976580678585,0.190171341845403,0.0201947611668181,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
180,18,0.164027400354835,0.183630477702891,0.019603077348056,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
181,18.1,0.158286441342415,0.177314583859876,0.0190281425174601,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
182,18.2,0.152746415895431,0.171215922556552,0.0184695066611215,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
183,18.3,0.147400291339091,0.165327022170143,0.0179267308310521,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
184,18.4,0.142241281142223,0.159640668061225,0.0173993869190021,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
185,18.5,0.137262836302245,0.154149893734895,0.0168870574326501,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
186,18.6,0.132458637031666,0.148847972305943,0.0163893352742766,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
187,18.7,0.127822584735558,0.143728408257575,0.0159058235220169,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
188,18.8,0.123348794269813,0.138784929483593,0.0154361352137795,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
189,18.9,0.11903158647037,0.134011479604282,0.0149798931339117,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
190,19,0.114865480943907,0.129402210546585,0.0145367296026779,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
191,19.1,0.11084518911087,0.124951475379484,0.014106286268614,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
192,19.2,0.10696560749199,0.120653821395804,0.0136882139038141,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
193,19.3,0.10322181122977,0.116503983431961,0.0132821722021913,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
194,19.4,0.0996090478367282,0.112496877417484,0.0128878295807555,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
195,19.5,0.0961227311624427,0.108627594146386,0.0125048629839432,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
196,19.6,0.0927584355717572,0.104891393262779,0.0121329576910216,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
197,19.7,0.0895118903267457,0.101283697453342,0.0117718071265959,0.1,0.965,"stable_for_simple_decay","Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
