step,time,euler_value,exact_value,absolute_error,step_size,stability_multiplier,stability_status,warning
163,16.3,0.3005744596494811,0.3329277385131568,0.03235327886367573,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
164,16.400000000000002,0.29005435356174925,0.321476827530687,0.03142247396893777,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
165,16.5,0.279902451187088,0.31041976586493114,0.030517314677843133,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
166,16.6,0.27010586539553993,0.29974300723258285,0.029637141837042913,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
167,16.7,0.26065216010669606,0.2894334712691132,0.02878131116241711,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
168,16.8,0.2515293345029617,0.27947852750368435,0.027949193000722627,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
169,16.900000000000002,0.24272580779535807,0.26986597988524685,0.02714017208988878,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
170,17.0,0.23423040452252053,0.26058405184085004,0.02635364731832951,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
171,17.1,0.2260323403642323,0.25162137184786704,0.025589031483634728,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
172,17.2,0.21812120845148417,0.24296695950245975,0.024845751050975584,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
173,17.3,0.21048696615568221,0.23461021206720792,0.024123245911525704,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
174,17.400000000000002,0.20311992234023335,0.22654089148143203,0.023420969141198678,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
175,17.5,0.19601072505832517,0.21874911181828852,0.02273838675996334,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
176,17.6,0.1891503496812838,0.21122532717327142,0.022074977491987613,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
177,17.7,0.18253008744243887,0.20396031996928757,0.021430232526848697,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
178,17.8,0.1761415343819535,0.19694518966397032,0.020803655282016803,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
179,17.900000000000002,0.16997658067858515,0.19017134184540324,0.020194761166818093,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
180,18.0,0.16402740035483468,0.1836304777028907,0.019603077348056025,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
181,18.1,0.15828644134241546,0.17731458385987553,0.019028142517460073,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
182,18.2,0.15274641589543092,0.17121592255655244,0.018469506661121515,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
183,18.3,0.14740029133909083,0.1653270221701429,0.017926730831052062,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
184,18.400000000000002,0.14224128114222265,0.15964066806122473,0.017399386919002086,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
185,18.5,0.13726283630224487,0.15414989373489502,0.01688705743265015,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
186,18.6,0.1324586370316663,0.14884797230594293,0.016389335274276634,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
187,18.7,0.12782258473555796,0.14372840825757485,0.015905823522016888,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
188,18.8,0.12334879426981343,0.1387849294835929,0.015436135213779456,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
189,18.900000000000002,0.11903158647036996,0.1340114796042817,0.014979893133911737,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
190,19.0,0.11486548094390701,0.1294022105465849,0.014536729602677892,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
191,19.1,0.11084518911087027,0.12495147537948424,0.014106286268613974,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
192,19.200000000000003,0.10696560749198981,0.12065382139580395,0.01368821390381414,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
193,19.3,0.10322181122977017,0.11650398343196143,0.013282172202191259,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
194,19.400000000000002,0.09960904783672822,0.11249687741748374,0.012887829580755517,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
195,19.5,0.09612273116244273,0.1086275941463859,0.012504862983943169,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
196,19.6,0.09275843557175724,0.10489139326277883,0.012132957691021587,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
197,19.700000000000003,0.08951189032674574,0.10128369745334165,0.01177180712659591,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
198,19.8,0.08637897416530964,0.09780008683953946,0.011421112674229822,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
199,19.900000000000002,0.0833557100695238,0.09443629356271954,0.01108058349319574,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
200,20.0,0.08043826021709047,0.09118819655545163,0.01074993633836116,0.1,0.965,stable_for_simple_decay,"Euler estimates depend on time step, rate function, initial condition, stability, and accumulated error."
