"step","time","solver_value","exact_value","absolute_error","solver_method","step_size","warning"
13,1.3,63.444797166504,63.4447967948228,3.71681132094182e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
14,1.4,61.2626398049464,61.2626394184416,3.86504801497267e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
15,1.5,59.1555368365506,59.1555364366815,3.9986907296452e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
16,1.6,57.1209067967383,57.1209063848815,4.11856795778931e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
17,1.7,55.1562570093298,55.156256586783,4.22546847289595e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
18,1.8,53.259180532704,53.2591801006897,4.32014324758256e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
19,1.9,51.4273532109939,51.4273527706632,4.40330673256994e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
20,2,49.6585308267048,49.658530379141,4.47563863303913e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
21,2.1,47.950546351268,47.9505458974894,4.53778596920529e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
22,2.2,46.3013072901592,46.3013068311228,4.59036364475196e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
23,2.3,44.7087931193313,44.7087926559356,4.63395643635067e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
24,2.4,43.17105280982,43.171052342908,4.66912005947506e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
25,2.5,41.6862024374891,41.6862019678508,4.69638294475772e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
26,2.6,40.2524228749883,40.2524224033636,4.71624687747862e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
27,2.7,38.8679575630942,38.8679570901753,4.72918870286776e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
28,2.8,37.531110358706,37.53110988514,4.73566096559352e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
29,2.9,36.2402434568584,36.240242983249,4.73609354401106e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
30,3,34.9937753842049,34.9937749111155,4.73089386332504e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
31,3.1,33.7901790615162,33.7901785894713,4.72044938248928e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
32,3.2,32.6279799328166,32.627979462304,4.70512659944688e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
33,3.3,31.5057541588687,31.5057536903413,4.68527378671979e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
34,3.4,30.4221268727925,30.4221264066704,4.66122042297457e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
35,3.5,29.3757704956812,29.3757700323533,4.63327907596067e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
36,3.6,28.3654031101516,28.365402649977,4.60174568672755e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
37,3.7,27.3897868898346,27.3897864331446,4.56690031569451e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
38,3.8,26.4477265828832,26.4477261299824,4.52900813741053e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
39,3.9,25.5380680476398,25.5380675988078,4.48831993793419e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
40,4,24.6596968386679,24.6596963941606,4.44507286090357e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
41,4.1,23.8115368414178,23.8115364014687,4.39949108255178e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
42,4.2,22.992548953851,22.9925485186724,4.35178638014122e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
43,4.3,22.2017298134108,22.2017293831949,4.30215870039774e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
44,4.4,21.4381105677775,21.4381101426978,4.25079679899909e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
45,4.5,20.7007556879031,20.7007552681153,4.19787856031917e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
46,4.6,19.9887618218716,19.9887614075144,4.14357195666071e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
47,4.7,19.3012566881797,19.3012562793762,4.088034977201e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
48,4.8,18.6373980070827,18.637397603941,4.03141662275175e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
49,4.9,17.9963724686969,17.9963720713112,3.97385683470475e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
50,5,17.3773947365933,17.3773943450445,3.91548741873748e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
51,5.1,16.7797064856618,16.7797061000186,3.8564322224488e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
52,5.2,16.2025754730688,16.2025750933881,3.79680731299459e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
53,5.3,15.6452946411677,15.6452942674955,3.7367219718476e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
54,5.4,15.1071812512649,15.1071808836371,3.67627814412685e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
55,5.5,14.5875760471799,14.5875756856227,3.61557173533811e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
56,5.6,14.0858424475737,14.0858420921045,3.55469234492034e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
57,5.7,13.6013657660573,13.6013654166849,3.49372355046285e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
58,5.8,13.1335524581237,13.1335521148493,3.43274368930224e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
59,5.9,12.6818293939821,12.6818290567995,3.37182543219683e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
60,6,12.2456431564019,12.2456428252982,3.31103683137712e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
61,6.1,11.8244593627076,11.8244590376635,3.2504410718559e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
62,6.2,11.4177620100933,11.4177616910836,3.19009664906389e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
63,6.3,11.0250528434543,11.0250525304485,3.13005807939248e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
64,6.4,10.6458507449628,10.6458504379253,3.07037561597667e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
65,6.5,10.2796911446382,10.2796908435286,3.01109588818349e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
66,6.6,9.92612545119074,9.92612515596457,2.9522617417399e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
67,6.7,9.58472050244113,9.58472021304987,2.89391264729488e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
68,6.8,9.25505803464281,9.25505775103433,2.83608486029152e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
69,6.9,8.93673417005647,8.93673389217532,2.77881154531201e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
70,7,8.62935892214935,8.62935864993705,2.72212291818619e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
71,7.1,8.33255571781296,8.3325554512083,2.66604658349934e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
72,7.2,8.04596093601399,8.04596067495324,2.61060746353792e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
73,7.3,7.76922346231304,7.76922320673024,2.55582807362487e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
74,7.4,7.50200425870555,7.5020040085327,2.50172854876496e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
75,7.5,7.24397594825785,7.24397570342515,2.44832701667974e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
76,7.6,6.99482241402948,6.99482217446554,2.39563940240828e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
77,7.7,6.75423841179043,6.75423817742245,2.34367975693317e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
78,7.8,6.52192919605879,6.52192896681275,2.2924603992891e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
79,7.9,6.29761015900069,6.29760993480151,2.24199183662677e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
80,8,6.0810064817501,6.0810062625218,2.19228297737573e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
81,8.1,5.87185279772136,5.87185258338723,2.14334129999827e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
82,8.2,5.66989286750198,5.66989265798469,2.09517288851657e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
83,8.3,5.47487926492726,5.47487906014903,2.0477823703402e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
84,8.4,5.28657307395236,5.28657287383504,2.00117322712856e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
85,8.5,5.10474359595022,5.10474340041544,1.95534778590911e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
86,8.6,4.92916806707695,4.92916787604622,1.91030729013164e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
87,8.7,4.75963138535823,4.75963119875303,1.86605197072254e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
88,8.8,4.59592584716252,4.59592566490442,1.82258102832122e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
89,8.9,4.43785089273816,4.43785071474887,1.77989289973368e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
90,9,4.28521286050254,4.28521268670402,1.73798517799639e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
91,9.1,4.1378247497825,4.13782458009704,1.69685464790348e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
92,9.2,3.99550599171514,3.99550582606539,1.65649747696506e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
93,9.3,3.85808222802831,3.8580820663374,1.61690904221246e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
94,9.4,3.72538509743001,3.72538493962158,1.57808425882422e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
95,9.5,3.59725202934471,3.59725187534297,1.54001740693133e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
96,9.6,3.47352604474409,3.47352589447385,1.50270232257554e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
97,9.7,3.35405556382809,3.35405541721486,1.46613225560088e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
98,9.8,3.23869422032072,3.2386940772907,1.43030015387069e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
99,9.9,3.12730068215305,3.12730054263321,1.39519848119107e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
100,10,3.01973847831379,3.01973834223185,1.36081940382837e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
101,10.1,2.91587583165519,2.91587569893972,1.32715473721845e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
102,10.2,2.81558549744961,2.81558536803001,1.29419600369829e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
103,10.3,2.71874460749878,2.71874448130533,1.26193445471046e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
104,10.4,2.62523451960491,2.6252343965688,1.23036113297559e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
105,10.5,2.53494067221918,2.53494055227249,1.1994668680515e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
106,10.6,2.4477524440895,2.44775232716527,1.16924230741944e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
107,10.7,2.36356301873563,2.36356290476784,1.1396778942796e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
108,10.8,2.2822692535857,2.2822691425093,1.11076399189614e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
109,10.9,2.20377155361357,2.20377144536449,1.0824908436291e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
110,11,2.12797374932257,2.12797364383772,1.05484854628912e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
111,11.1,2.05478297892577,2.05478287614305,1.02782718780503e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
112,11.2,1.9841095745787,1.98410947443703,1.00141671621756e-07,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
113,11.3,1.91586695252506,1.91586685496435,9.75607099551468e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
114,11.4,1.84997150702075,1.84997141198192,9.50388232556776e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
115,11.5,1.78634250790641,1.7863424153314,9.25750018865301e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
116,11.6,1.72490200170286,1.72490191153463,9.01682373211088e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
117,11.7,1.66557471610838,1.66557462829087,8.78175141494353e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
118,11.8,1.60828796778067,1.60828788225884,8.55218287298953e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
119,11.9,1.55297157329072,1.55297149001055,8.32801747563394e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
120,12,1.49955776313932,1.49955768204777,8.10915496973763e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
121,12.1,1.44798109873093,1.44798101977597,7.89549614577112e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
122,12.2,1.39817839220325,1.39817831533383,7.68694157216032e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
123,12.3,1.35008862901416,1.35008855418023,7.48339292755418e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
124,12.4,1.3036528931913,1.30365282034377,7.28475275657559e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
125,12.5,1.25881429515264,1.2588142242434,7.0909241367545e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
126,12.6,1.2155179020096,1.21551783299149,6.90181103379928e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
127,12.7,1.17371067026743,1.17371060309425,6.71731841261902e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
128,12.8,1.13334138084026,1.13334131546674,6.53735201527894e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
129,12.9,1.09436057630135,1.09436051268316,6.36181896052079e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
130,13,1.05672050029154,1.05672043838527,6.19062705542461e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
131,13.1,1.02037503901174,1.02037497877488,6.02368535052022e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
132,13.2,0.985279664727766,0.985279606118726,5.86090400656047e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
133,13.3,0.951391381218306,0.951391324196363,5.7021943167257e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
134,13.4,0.918668671099154,0.918668615624467,5.54746866221478e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
135,13.5,0.887071444959235,0.887071390992826,5.39664093412995e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
136,13.6,0.856560992246065,0.856560939749806,5.24962591175182e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
137,13.7,0.827099933840482,0.827099882777084,5.1063397954465e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
138,13.8,0.79865217626255,0.79865212659555,4.96669995131427e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
139,13.9,0.771182867452538,0.771182819146287,4.83062507772303e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
140,14,0.744658354072785,0.744658307092434,4.69803508318378e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
141,14.1,0.719046140278158,0.719046094589644,4.56885139721308e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
142,14.2,0.694314847904575,0.694314803474611,4.4429963041992e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
143,14.3,0.670434178026831,0.670434134822893,4.32039385378502e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
144,14.4,0.647374873838632,0.64737483182894,4.20096911701862e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
145,14.5,0.625108684809341,0.625108643962857,4.08464847501122e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
146,14.6,0.603608332073555,0.603608292359956,3.97135985208408e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
147,14.7,0.582847475011076,0.582847436400755,3.86103212735023e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
148,14.8,0.562800678976363,0.562800641440407,3.75359562321265e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
149,14.9,0.54344338413791,0.543443347648089,3.64898208315978e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
150,15,0.524751875389382,0.524751839918138,3.5471243609031e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
151,15.1,0.506703253295644,0.506703218816078,3.44795666462616e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
152,15.2,0.489275406038092,0.489275372523948,3.35141441265563e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
153,15.3,0.472446982324906,0.472446949750563,3.25743430007464e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
154,15.4,0.456197365233053,0.45619733357351,3.16595434313172e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
155,15.5,0.440506646949978,0.440506616180841,3.07691372380958e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
156,15.6,0.425355604384041,0.425355574481513,2.99025286198962e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
157,15.7,0.410725675613831,0.410725646554697,2.90591335994073e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
158,15.8,0.396598937147487,0.396598908909106,2.82383808003495e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
159,15.9,0.382958081964185,0.382958054524475,2.74397099486734e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
160,16,0.369786398310867,0.369786371648293,2.66625737044279e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
161,16.1,0.35706774922826,0.357067723321825,2.59064351637583e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
162,16.2,0.344786552781082,0.344786527610313,2.51707689691294e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
163,16.3,0.332927762968219,0.332927738513157,2.4455062308526e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
164,16.4,0.321476851289498,0.321476827530687,2.37588114737619e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
165,16.5,0.310419788946456,0.310419765864931,2.30815248580818e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
