step,time,baseline_state,forced_state,shock_value,absolute_deviation,warning
244,24.400000,100.000000,96.596401,0.000000,3.403599,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
245,24.500000,100.000000,96.647455,0.000000,3.352545,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
246,24.600000,100.000000,96.697743,0.000000,3.302257,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
247,24.700000,100.000000,96.747277,0.000000,3.252723,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
248,24.800000,100.000000,96.796067,0.000000,3.203933,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
249,24.900000,100.000000,96.844126,0.000000,3.155874,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
250,25.000000,100.000000,96.891465,0.000000,3.108535,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
251,25.100000,100.000000,96.938093,0.000000,3.061907,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
252,25.200000,100.000000,96.984021,0.000000,3.015979,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
253,25.300000,100.000000,97.029261,0.000000,2.970739,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
254,25.400000,100.000000,97.073822,0.000000,2.926178,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
255,25.500000,100.000000,97.117715,0.000000,2.882285,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
256,25.600000,100.000000,97.160949,0.000000,2.839051,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
257,25.700000,100.000000,97.203535,0.000000,2.796465,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
258,25.800000,100.000000,97.245482,0.000000,2.754518,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
259,25.900000,100.000000,97.286799,0.000000,2.713201,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
260,26.000000,100.000000,97.327497,0.000000,2.672503,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
261,26.100000,100.000000,97.367585,0.000000,2.632415,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
262,26.200000,100.000000,97.407071,0.000000,2.592929,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
263,26.300000,100.000000,97.445965,0.000000,2.554035,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
264,26.400000,100.000000,97.484276,0.000000,2.515724,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
265,26.500000,100.000000,97.522011,0.000000,2.477989,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
266,26.600000,100.000000,97.559181,0.000000,2.440819,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
267,26.700000,100.000000,97.595794,0.000000,2.404206,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
268,26.800000,100.000000,97.631857,0.000000,2.368143,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
269,26.900000,100.000000,97.667379,0.000000,2.332621,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
270,27.000000,100.000000,97.702368,0.000000,2.297632,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
271,27.100000,100.000000,97.736833,0.000000,2.263167,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
272,27.200000,100.000000,97.770780,0.000000,2.229220,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
273,27.300000,100.000000,97.804218,0.000000,2.195782,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
274,27.400000,100.000000,97.837155,0.000000,2.162845,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
275,27.500000,100.000000,97.869598,0.000000,2.130402,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
276,27.600000,100.000000,97.901554,0.000000,2.098446,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
277,27.700000,100.000000,97.933031,0.000000,2.066969,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
278,27.800000,100.000000,97.964035,0.000000,2.035965,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
279,27.900000,100.000000,97.994575,0.000000,2.005425,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
280,28.000000,100.000000,98.024656,0.000000,1.975344,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
281,28.100000,100.000000,98.054286,0.000000,1.945714,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
282,28.200000,100.000000,98.083472,0.000000,1.916528,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
283,28.300000,100.000000,98.112220,0.000000,1.887780,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
284,28.400000,100.000000,98.140536,0.000000,1.859464,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
285,28.500000,100.000000,98.168428,0.000000,1.831572,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
286,28.600000,100.000000,98.195902,0.000000,1.804098,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
287,28.700000,100.000000,98.222963,0.000000,1.777037,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
288,28.800000,100.000000,98.249619,0.000000,1.750381,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
289,28.900000,100.000000,98.275875,0.000000,1.724125,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
290,29.000000,100.000000,98.301737,0.000000,1.698263,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
291,29.100000,100.000000,98.327211,0.000000,1.672789,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
292,29.200000,100.000000,98.352302,0.000000,1.647698,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
293,29.300000,100.000000,98.377018,0.000000,1.622982,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
294,29.400000,100.000000,98.401363,0.000000,1.598637,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
295,29.500000,100.000000,98.425342,0.000000,1.574658,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
296,29.600000,100.000000,98.448962,0.000000,1.551038,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
297,29.700000,100.000000,98.472228,0.000000,1.527772,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
298,29.800000,100.000000,98.495144,0.000000,1.504856,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
299,29.900000,100.000000,98.517717,0.000000,1.482283,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
300,30.000000,100.000000,98.539951,0.000000,1.460049,Shock response depends on forcing form timing magnitude recovery rate and numerical step size.
