scenario,boundary_version,period,stock,inflow,demand,effective_demand,policy_savings,losses,shortage,capacity,stock_margin
longer_stress_boundary,temporal_expanded,42,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,43,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,44,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,45,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,46,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,47,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,48,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,49,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,50,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,51,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,52,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,53,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,54,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,55,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,56,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,57,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,58,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,59,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,60,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,61,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,62,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,63,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,64,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,65,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,66,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,67,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,68,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,69,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,70,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,71,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,72,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,73,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,74,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,75,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,76,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,77,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,78,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,79,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,80,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,81,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,82,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,83,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,84,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,85,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,86,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,87,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,88,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,89,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,90,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,91,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,92,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,93,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,94,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,95,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,96,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,97,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,98,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,99,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,100,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,101,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,102,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,103,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,104,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,105,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,106,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,107,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,108,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,109,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,110,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,111,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,112,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,113,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,114,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,115,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,116,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,117,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,118,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,119,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
longer_stress_boundary,temporal_expanded,120,0.0,5.0,7.0,6.5,0.5,0.0,1.5,80.0,0.0
subgroup_visibility_test,population_expanded,0,60.0,4.0,6.0,5.75,0.25,1.5,0.0,75.0,0.8
subgroup_visibility_test,population_expanded,1,56.75,4.0,6.0,5.75,0.25,1.41875,0.0,75.0,0.75666667
subgroup_visibility_test,population_expanded,2,53.58125,4.0,6.0,5.75,0.25,1.33953125,0.0,75.0,0.71441667
subgroup_visibility_test,population_expanded,3,50.49171875,4.0,6.0,5.75,0.25,1.26229297,0.0,75.0,0.67322292
subgroup_visibility_test,population_expanded,4,47.47942578,4.0,6.0,5.75,0.25,1.18698564,0.0,75.0,0.63305901
subgroup_visibility_test,population_expanded,5,44.54244014,4.0,6.0,5.75,0.25,1.113561,0.0,75.0,0.5938992
subgroup_visibility_test,population_expanded,6,41.67887913,4.0,6.0,5.75,0.25,1.04197198,0.0,75.0,0.55571839
subgroup_visibility_test,population_expanded,7,38.88690715,4.0,6.0,5.75,0.25,0.97217268,0.0,75.0,0.5184921
subgroup_visibility_test,population_expanded,8,36.16473448,4.0,6.0,5.75,0.25,0.90411836,0.0,75.0,0.48219646
subgroup_visibility_test,population_expanded,9,33.51061611,4.0,6.0,5.75,0.25,0.8377654,0.0,75.0,0.44680821
subgroup_visibility_test,population_expanded,10,30.92285071,4.0,6.0,5.75,0.25,0.77307127,0.0,75.0,0.41230468
subgroup_visibility_test,population_expanded,11,28.39977944,4.0,6.0,5.75,0.25,0.70999449,0.0,75.0,0.37866373
subgroup_visibility_test,population_expanded,12,25.93978496,4.0,6.0,5.75,0.25,0.64849462,0.0,75.0,0.3458638
subgroup_visibility_test,population_expanded,13,23.54129033,4.0,6.0,5.75,0.25,0.58853226,0.0,75.0,0.31388387
subgroup_visibility_test,population_expanded,14,21.20275808,4.0,6.0,5.75,0.25,0.53006895,0.0,75.0,0.28270344
subgroup_visibility_test,population_expanded,15,18.92268912,4.0,6.0,5.75,0.25,0.47306723,0.0,75.0,0.25230252
subgroup_visibility_test,population_expanded,16,16.6996219,4.0,6.0,5.75,0.25,0.41749055,0.0,75.0,0.22266163
subgroup_visibility_test,population_expanded,17,14.53213135,4.0,6.0,5.75,0.25,0.36330328,0.0,75.0,0.19376175
subgroup_visibility_test,population_expanded,18,12.41882806,4.0,6.0,5.75,0.25,0.3104707,0.0,75.0,0.16558437
subgroup_visibility_test,population_expanded,19,10.35835736,4.0,6.0,5.75,0.25,0.25895893,0.0,75.0,0.13811143
subgroup_visibility_test,population_expanded,20,8.34939843,4.0,6.0,5.75,0.25,0.20873496,0.0,75.0,0.11132531
subgroup_visibility_test,population_expanded,21,6.39066347,4.0,6.0,5.75,0.25,0.15976659,0.0,75.0,0.08520885
subgroup_visibility_test,population_expanded,22,4.48089688,4.0,6.0,5.75,0.25,0.11202242,0.0,75.0,0.05974529
subgroup_visibility_test,population_expanded,23,2.61887446,4.0,6.0,5.75,0.25,0.06547186,0.0,75.0,0.03491833
subgroup_visibility_test,population_expanded,24,0.8034026,4.0,6.0,5.75,0.25,0.02008506,0.96668247,75.0,0.01071203
subgroup_visibility_test,population_expanded,25,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,26,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,27,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,28,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,29,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,30,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,31,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,32,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,33,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,34,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,35,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,36,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,37,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,38,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,39,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,40,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,41,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,42,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,43,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,44,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,45,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,46,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,47,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,48,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,49,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,50,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,51,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,52,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,53,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,54,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,55,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,56,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,57,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,58,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,59,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
subgroup_visibility_test,population_expanded,60,0.0,4.0,6.0,5.75,0.25,0.0,1.75,75.0,0.0
