scenario,total_cost,total_benefit,budget,equity_floor,budget_ok,bounds_ok,equity_ok,feasible,allocation_housing,allocation_health,allocation_transport,allocation_resilience
baseline,123.0,200.0,75.0,1,False,True,True,False,2,8,3,5
baseline,129.0,210.0,75.0,1,False,True,True,False,2,8,3,6
baseline,135.0,220.0,75.0,1,False,True,True,False,2,8,3,7
baseline,141.0,230.0,75.0,1,False,True,True,False,2,8,3,8
baseline,98.0,158.0,75.0,1,False,True,False,False,2,8,4,0
baseline,104.0,168.0,75.0,1,False,True,True,False,2,8,4,1
baseline,110.0,178.0,75.0,1,False,True,True,False,2,8,4,2
baseline,116.0,188.0,75.0,1,False,True,True,False,2,8,4,3
baseline,122.0,198.0,75.0,1,False,True,True,False,2,8,4,4
baseline,128.0,208.0,75.0,1,False,True,True,False,2,8,4,5
baseline,134.0,218.0,75.0,1,False,True,True,False,2,8,4,6
baseline,140.0,228.0,75.0,1,False,True,True,False,2,8,4,7
baseline,146.0,238.0,75.0,1,False,True,True,False,2,8,4,8
baseline,103.0,166.0,75.0,1,False,True,False,False,2,8,5,0
baseline,109.0,176.0,75.0,1,False,True,True,False,2,8,5,1
baseline,115.0,186.0,75.0,1,False,True,True,False,2,8,5,2
baseline,121.0,196.0,75.0,1,False,True,True,False,2,8,5,3
baseline,127.0,206.0,75.0,1,False,True,True,False,2,8,5,4
baseline,133.0,216.0,75.0,1,False,True,True,False,2,8,5,5
baseline,139.0,226.0,75.0,1,False,True,True,False,2,8,5,6
baseline,145.0,236.0,75.0,1,False,True,True,False,2,8,5,7
baseline,151.0,246.0,75.0,1,False,True,True,False,2,8,5,8
baseline,108.0,174.0,75.0,1,False,True,False,False,2,8,6,0
baseline,114.0,184.0,75.0,1,False,True,True,False,2,8,6,1
baseline,120.0,194.0,75.0,1,False,True,True,False,2,8,6,2
baseline,126.0,204.0,75.0,1,False,True,True,False,2,8,6,3
baseline,132.0,214.0,75.0,1,False,True,True,False,2,8,6,4
baseline,138.0,224.0,75.0,1,False,True,True,False,2,8,6,5
baseline,144.0,234.0,75.0,1,False,True,True,False,2,8,6,6
baseline,150.0,244.0,75.0,1,False,True,True,False,2,8,6,7
baseline,156.0,254.0,75.0,1,False,True,True,False,2,8,6,8
baseline,113.0,182.0,75.0,1,False,True,False,False,2,8,7,0
baseline,119.0,192.0,75.0,1,False,True,True,False,2,8,7,1
baseline,125.0,202.0,75.0,1,False,True,True,False,2,8,7,2
baseline,131.0,212.0,75.0,1,False,True,True,False,2,8,7,3
baseline,137.0,222.0,75.0,1,False,True,True,False,2,8,7,4
baseline,143.0,232.0,75.0,1,False,True,True,False,2,8,7,5
baseline,149.0,242.0,75.0,1,False,True,True,False,2,8,7,6
baseline,155.0,252.0,75.0,1,False,True,True,False,2,8,7,7
baseline,161.0,262.0,75.0,1,False,True,True,False,2,8,7,8
baseline,118.0,190.0,75.0,1,False,True,False,False,2,8,8,0
baseline,124.0,200.0,75.0,1,False,True,True,False,2,8,8,1
baseline,130.0,210.0,75.0,1,False,True,True,False,2,8,8,2
baseline,136.0,220.0,75.0,1,False,True,True,False,2,8,8,3
baseline,142.0,230.0,75.0,1,False,True,True,False,2,8,8,4
baseline,148.0,240.0,75.0,1,False,True,True,False,2,8,8,5
baseline,154.0,250.0,75.0,1,False,True,True,False,2,8,8,6
baseline,160.0,260.0,75.0,1,False,True,True,False,2,8,8,7
baseline,166.0,270.0,75.0,1,False,True,True,False,2,8,8,8
baseline,21.0,33.0,75.0,1,True,True,False,False,3,0,0,0
baseline,27.0,43.0,75.0,1,True,True,False,False,3,0,0,1
baseline,33.0,53.0,75.0,1,True,True,False,False,3,0,0,2
baseline,39.0,63.0,75.0,1,True,True,False,False,3,0,0,3
baseline,45.0,73.0,75.0,1,True,True,False,False,3,0,0,4
baseline,51.0,83.0,75.0,1,True,True,False,False,3,0,0,5
baseline,57.0,93.0,75.0,1,True,True,False,False,3,0,0,6
baseline,63.0,103.0,75.0,1,True,True,False,False,3,0,0,7
baseline,69.0,113.0,75.0,1,True,True,False,False,3,0,0,8
baseline,26.0,41.0,75.0,1,True,True,False,False,3,0,1,0
baseline,32.0,51.0,75.0,1,True,True,False,False,3,0,1,1
baseline,38.0,61.0,75.0,1,True,True,False,False,3,0,1,2
baseline,44.0,71.0,75.0,1,True,True,False,False,3,0,1,3
baseline,50.0,81.0,75.0,1,True,True,False,False,3,0,1,4
baseline,56.0,91.0,75.0,1,True,True,False,False,3,0,1,5
baseline,62.0,101.0,75.0,1,True,True,False,False,3,0,1,6
baseline,68.0,111.0,75.0,1,True,True,False,False,3,0,1,7
baseline,74.0,121.0,75.0,1,True,True,False,False,3,0,1,8
baseline,31.0,49.0,75.0,1,True,True,False,False,3,0,2,0
baseline,37.0,59.0,75.0,1,True,True,False,False,3,0,2,1
baseline,43.0,69.0,75.0,1,True,True,False,False,3,0,2,2
baseline,49.0,79.0,75.0,1,True,True,False,False,3,0,2,3
baseline,55.0,89.0,75.0,1,True,True,False,False,3,0,2,4
baseline,61.0,99.0,75.0,1,True,True,False,False,3,0,2,5
baseline,67.0,109.0,75.0,1,True,True,False,False,3,0,2,6
baseline,73.0,119.0,75.0,1,True,True,False,False,3,0,2,7
baseline,79.0,129.0,75.0,1,False,True,False,False,3,0,2,8
baseline,36.0,57.0,75.0,1,True,True,False,False,3,0,3,0
baseline,42.0,67.0,75.0,1,True,True,False,False,3,0,3,1
baseline,48.0,77.0,75.0,1,True,True,False,False,3,0,3,2
baseline,54.0,87.0,75.0,1,True,True,False,False,3,0,3,3
baseline,60.0,97.0,75.0,1,True,True,False,False,3,0,3,4
baseline,66.0,107.0,75.0,1,True,True,False,False,3,0,3,5
baseline,72.0,117.0,75.0,1,True,True,False,False,3,0,3,6
baseline,78.0,127.0,75.0,1,False,True,False,False,3,0,3,7
baseline,84.0,137.0,75.0,1,False,True,False,False,3,0,3,8
baseline,41.0,65.0,75.0,1,True,True,False,False,3,0,4,0
baseline,47.0,75.0,75.0,1,True,True,False,False,3,0,4,1
baseline,53.0,85.0,75.0,1,True,True,False,False,3,0,4,2
baseline,59.0,95.0,75.0,1,True,True,False,False,3,0,4,3
baseline,65.0,105.0,75.0,1,True,True,False,False,3,0,4,4
baseline,71.0,115.0,75.0,1,True,True,False,False,3,0,4,5
baseline,77.0,125.0,75.0,1,False,True,False,False,3,0,4,6
baseline,83.0,135.0,75.0,1,False,True,False,False,3,0,4,7
baseline,89.0,145.0,75.0,1,False,True,False,False,3,0,4,8
baseline,46.0,73.0,75.0,1,True,True,False,False,3,0,5,0
baseline,52.0,83.0,75.0,1,True,True,False,False,3,0,5,1
baseline,58.0,93.0,75.0,1,True,True,False,False,3,0,5,2
baseline,64.0,103.0,75.0,1,True,True,False,False,3,0,5,3
baseline,70.0,113.0,75.0,1,True,True,False,False,3,0,5,4
baseline,76.0,123.0,75.0,1,False,True,False,False,3,0,5,5
baseline,82.0,133.0,75.0,1,False,True,False,False,3,0,5,6
baseline,88.0,143.0,75.0,1,False,True,False,False,3,0,5,7
baseline,94.0,153.0,75.0,1,False,True,False,False,3,0,5,8
baseline,51.0,81.0,75.0,1,True,True,False,False,3,0,6,0
baseline,57.0,91.0,75.0,1,True,True,False,False,3,0,6,1
baseline,63.0,101.0,75.0,1,True,True,False,False,3,0,6,2
baseline,69.0,111.0,75.0,1,True,True,False,False,3,0,6,3
baseline,75.0,121.0,75.0,1,True,True,False,False,3,0,6,4
baseline,81.0,131.0,75.0,1,False,True,False,False,3,0,6,5
baseline,87.0,141.0,75.0,1,False,True,False,False,3,0,6,6
baseline,93.0,151.0,75.0,1,False,True,False,False,3,0,6,7
baseline,99.0,161.0,75.0,1,False,True,False,False,3,0,6,8
baseline,56.0,89.0,75.0,1,True,True,False,False,3,0,7,0
baseline,62.0,99.0,75.0,1,True,True,False,False,3,0,7,1
baseline,68.0,109.0,75.0,1,True,True,False,False,3,0,7,2
baseline,74.0,119.0,75.0,1,True,True,False,False,3,0,7,3
baseline,80.0,129.0,75.0,1,False,True,False,False,3,0,7,4
baseline,86.0,139.0,75.0,1,False,True,False,False,3,0,7,5
baseline,92.0,149.0,75.0,1,False,True,False,False,3,0,7,6
baseline,98.0,159.0,75.0,1,False,True,False,False,3,0,7,7
baseline,104.0,169.0,75.0,1,False,True,False,False,3,0,7,8
baseline,61.0,97.0,75.0,1,True,True,False,False,3,0,8,0
baseline,67.0,107.0,75.0,1,True,True,False,False,3,0,8,1
baseline,73.0,117.0,75.0,1,True,True,False,False,3,0,8,2
baseline,79.0,127.0,75.0,1,False,True,False,False,3,0,8,3
baseline,85.0,137.0,75.0,1,False,True,False,False,3,0,8,4
baseline,91.0,147.0,75.0,1,False,True,False,False,3,0,8,5
baseline,97.0,157.0,75.0,1,False,True,False,False,3,0,8,6
baseline,103.0,167.0,75.0,1,False,True,False,False,3,0,8,7
baseline,109.0,177.0,75.0,1,False,True,False,False,3,0,8,8
baseline,29.0,46.0,75.0,1,True,True,False,False,3,1,0,0
baseline,35.0,56.0,75.0,1,True,True,False,False,3,1,0,1
baseline,41.0,66.0,75.0,1,True,True,False,False,3,1,0,2
baseline,47.0,76.0,75.0,1,True,True,False,False,3,1,0,3
baseline,53.0,86.0,75.0,1,True,True,False,False,3,1,0,4
baseline,59.0,96.0,75.0,1,True,True,False,False,3,1,0,5
baseline,65.0,106.0,75.0,1,True,True,False,False,3,1,0,6
baseline,71.0,116.0,75.0,1,True,True,False,False,3,1,0,7
baseline,77.0,126.0,75.0,1,False,True,False,False,3,1,0,8
baseline,34.0,54.0,75.0,1,True,True,False,False,3,1,1,0
baseline,40.0,64.0,75.0,1,True,True,True,True,3,1,1,1
baseline,46.0,74.0,75.0,1,True,True,True,True,3,1,1,2
baseline,52.0,84.0,75.0,1,True,True,True,True,3,1,1,3
baseline,58.0,94.0,75.0,1,True,True,True,True,3,1,1,4
baseline,64.0,104.0,75.0,1,True,True,True,True,3,1,1,5
baseline,70.0,114.0,75.0,1,True,True,True,True,3,1,1,6
baseline,76.0,124.0,75.0,1,False,True,True,False,3,1,1,7
baseline,82.0,134.0,75.0,1,False,True,True,False,3,1,1,8
baseline,39.0,62.0,75.0,1,True,True,False,False,3,1,2,0
baseline,45.0,72.0,75.0,1,True,True,True,True,3,1,2,1
baseline,51.0,82.0,75.0,1,True,True,True,True,3,1,2,2
baseline,57.0,92.0,75.0,1,True,True,True,True,3,1,2,3
baseline,63.0,102.0,75.0,1,True,True,True,True,3,1,2,4
baseline,69.0,112.0,75.0,1,True,True,True,True,3,1,2,5
baseline,75.0,122.0,75.0,1,True,True,True,True,3,1,2,6
baseline,81.0,132.0,75.0,1,False,True,True,False,3,1,2,7
baseline,87.0,142.0,75.0,1,False,True,True,False,3,1,2,8
baseline,44.0,70.0,75.0,1,True,True,False,False,3,1,3,0
baseline,50.0,80.0,75.0,1,True,True,True,True,3,1,3,1
baseline,56.0,90.0,75.0,1,True,True,True,True,3,1,3,2
baseline,62.0,100.0,75.0,1,True,True,True,True,3,1,3,3
baseline,68.0,110.0,75.0,1,True,True,True,True,3,1,3,4
baseline,74.0,120.0,75.0,1,True,True,True,True,3,1,3,5
baseline,80.0,130.0,75.0,1,False,True,True,False,3,1,3,6
baseline,86.0,140.0,75.0,1,False,True,True,False,3,1,3,7
baseline,92.0,150.0,75.0,1,False,True,True,False,3,1,3,8
baseline,49.0,78.0,75.0,1,True,True,False,False,3,1,4,0
baseline,55.0,88.0,75.0,1,True,True,True,True,3,1,4,1
baseline,61.0,98.0,75.0,1,True,True,True,True,3,1,4,2
baseline,67.0,108.0,75.0,1,True,True,True,True,3,1,4,3
baseline,73.0,118.0,75.0,1,True,True,True,True,3,1,4,4
baseline,79.0,128.0,75.0,1,False,True,True,False,3,1,4,5
baseline,85.0,138.0,75.0,1,False,True,True,False,3,1,4,6
baseline,91.0,148.0,75.0,1,False,True,True,False,3,1,4,7
baseline,97.0,158.0,75.0,1,False,True,True,False,3,1,4,8
baseline,54.0,86.0,75.0,1,True,True,False,False,3,1,5,0
baseline,60.0,96.0,75.0,1,True,True,True,True,3,1,5,1
baseline,66.0,106.0,75.0,1,True,True,True,True,3,1,5,2
baseline,72.0,116.0,75.0,1,True,True,True,True,3,1,5,3
baseline,78.0,126.0,75.0,1,False,True,True,False,3,1,5,4
baseline,84.0,136.0,75.0,1,False,True,True,False,3,1,5,5
baseline,90.0,146.0,75.0,1,False,True,True,False,3,1,5,6
baseline,96.0,156.0,75.0,1,False,True,True,False,3,1,5,7
baseline,102.0,166.0,75.0,1,False,True,True,False,3,1,5,8
baseline,59.0,94.0,75.0,1,True,True,False,False,3,1,6,0
baseline,65.0,104.0,75.0,1,True,True,True,True,3,1,6,1
baseline,71.0,114.0,75.0,1,True,True,True,True,3,1,6,2
baseline,77.0,124.0,75.0,1,False,True,True,False,3,1,6,3
baseline,83.0,134.0,75.0,1,False,True,True,False,3,1,6,4
baseline,89.0,144.0,75.0,1,False,True,True,False,3,1,6,5
baseline,95.0,154.0,75.0,1,False,True,True,False,3,1,6,6
baseline,101.0,164.0,75.0,1,False,True,True,False,3,1,6,7
baseline,107.0,174.0,75.0,1,False,True,True,False,3,1,6,8
baseline,64.0,102.0,75.0,1,True,True,False,False,3,1,7,0
baseline,70.0,112.0,75.0,1,True,True,True,True,3,1,7,1
baseline,76.0,122.0,75.0,1,False,True,True,False,3,1,7,2
baseline,82.0,132.0,75.0,1,False,True,True,False,3,1,7,3
baseline,88.0,142.0,75.0,1,False,True,True,False,3,1,7,4
baseline,94.0,152.0,75.0,1,False,True,True,False,3,1,7,5
baseline,100.0,162.0,75.0,1,False,True,True,False,3,1,7,6
baseline,106.0,172.0,75.0,1,False,True,True,False,3,1,7,7
baseline,112.0,182.0,75.0,1,False,True,True,False,3,1,7,8
baseline,69.0,110.0,75.0,1,True,True,False,False,3,1,8,0
baseline,75.0,120.0,75.0,1,True,True,True,True,3,1,8,1
baseline,81.0,130.0,75.0,1,False,True,True,False,3,1,8,2
baseline,87.0,140.0,75.0,1,False,True,True,False,3,1,8,3
baseline,93.0,150.0,75.0,1,False,True,True,False,3,1,8,4
baseline,99.0,160.0,75.0,1,False,True,True,False,3,1,8,5
baseline,105.0,170.0,75.0,1,False,True,True,False,3,1,8,6
baseline,111.0,180.0,75.0,1,False,True,True,False,3,1,8,7
baseline,117.0,190.0,75.0,1,False,True,True,False,3,1,8,8
baseline,37.0,59.0,75.0,1,True,True,False,False,3,2,0,0
baseline,43.0,69.0,75.0,1,True,True,False,False,3,2,0,1
baseline,49.0,79.0,75.0,1,True,True,False,False,3,2,0,2
baseline,55.0,89.0,75.0,1,True,True,False,False,3,2,0,3
baseline,61.0,99.0,75.0,1,True,True,False,False,3,2,0,4
baseline,67.0,109.0,75.0,1,True,True,False,False,3,2,0,5
baseline,73.0,119.0,75.0,1,True,True,False,False,3,2,0,6
baseline,79.0,129.0,75.0,1,False,True,False,False,3,2,0,7
baseline,85.0,139.0,75.0,1,False,True,False,False,3,2,0,8
baseline,42.0,67.0,75.0,1,True,True,False,False,3,2,1,0
baseline,48.0,77.0,75.0,1,True,True,True,True,3,2,1,1
baseline,54.0,87.0,75.0,1,True,True,True,True,3,2,1,2
baseline,60.0,97.0,75.0,1,True,True,True,True,3,2,1,3
baseline,66.0,107.0,75.0,1,True,True,True,True,3,2,1,4
baseline,72.0,117.0,75.0,1,True,True,True,True,3,2,1,5
baseline,78.0,127.0,75.0,1,False,True,True,False,3,2,1,6
baseline,84.0,137.0,75.0,1,False,True,True,False,3,2,1,7
baseline,90.0,147.0,75.0,1,False,True,True,False,3,2,1,8
baseline,47.0,75.0,75.0,1,True,True,False,False,3,2,2,0
baseline,53.0,85.0,75.0,1,True,True,True,True,3,2,2,1
baseline,59.0,95.0,75.0,1,True,True,True,True,3,2,2,2
baseline,65.0,105.0,75.0,1,True,True,True,True,3,2,2,3
baseline,71.0,115.0,75.0,1,True,True,True,True,3,2,2,4
baseline,77.0,125.0,75.0,1,False,True,True,False,3,2,2,5
baseline,83.0,135.0,75.0,1,False,True,True,False,3,2,2,6
baseline,89.0,145.0,75.0,1,False,True,True,False,3,2,2,7
baseline,95.0,155.0,75.0,1,False,True,True,False,3,2,2,8
baseline,52.0,83.0,75.0,1,True,True,False,False,3,2,3,0
baseline,58.0,93.0,75.0,1,True,True,True,True,3,2,3,1
baseline,64.0,103.0,75.0,1,True,True,True,True,3,2,3,2
baseline,70.0,113.0,75.0,1,True,True,True,True,3,2,3,3
baseline,76.0,123.0,75.0,1,False,True,True,False,3,2,3,4
baseline,82.0,133.0,75.0,1,False,True,True,False,3,2,3,5
baseline,88.0,143.0,75.0,1,False,True,True,False,3,2,3,6
baseline,94.0,153.0,75.0,1,False,True,True,False,3,2,3,7
baseline,100.0,163.0,75.0,1,False,True,True,False,3,2,3,8
baseline,57.0,91.0,75.0,1,True,True,False,False,3,2,4,0
baseline,63.0,101.0,75.0,1,True,True,True,True,3,2,4,1
baseline,69.0,111.0,75.0,1,True,True,True,True,3,2,4,2
baseline,75.0,121.0,75.0,1,True,True,True,True,3,2,4,3
baseline,81.0,131.0,75.0,1,False,True,True,False,3,2,4,4
baseline,87.0,141.0,75.0,1,False,True,True,False,3,2,4,5
baseline,93.0,151.0,75.0,1,False,True,True,False,3,2,4,6
baseline,99.0,161.0,75.0,1,False,True,True,False,3,2,4,7
baseline,105.0,171.0,75.0,1,False,True,True,False,3,2,4,8
baseline,62.0,99.0,75.0,1,True,True,False,False,3,2,5,0
baseline,68.0,109.0,75.0,1,True,True,True,True,3,2,5,1
baseline,74.0,119.0,75.0,1,True,True,True,True,3,2,5,2
baseline,80.0,129.0,75.0,1,False,True,True,False,3,2,5,3
baseline,86.0,139.0,75.0,1,False,True,True,False,3,2,5,4
baseline,92.0,149.0,75.0,1,False,True,True,False,3,2,5,5
baseline,98.0,159.0,75.0,1,False,True,True,False,3,2,5,6
baseline,104.0,169.0,75.0,1,False,True,True,False,3,2,5,7
baseline,110.0,179.0,75.0,1,False,True,True,False,3,2,5,8
baseline,67.0,107.0,75.0,1,True,True,False,False,3,2,6,0
baseline,73.0,117.0,75.0,1,True,True,True,True,3,2,6,1
baseline,79.0,127.0,75.0,1,False,True,True,False,3,2,6,2
baseline,85.0,137.0,75.0,1,False,True,True,False,3,2,6,3
baseline,91.0,147.0,75.0,1,False,True,True,False,3,2,6,4
baseline,97.0,157.0,75.0,1,False,True,True,False,3,2,6,5
baseline,103.0,167.0,75.0,1,False,True,True,False,3,2,6,6
baseline,109.0,177.0,75.0,1,False,True,True,False,3,2,6,7
baseline,115.0,187.0,75.0,1,False,True,True,False,3,2,6,8
baseline,72.0,115.0,75.0,1,True,True,False,False,3,2,7,0
baseline,78.0,125.0,75.0,1,False,True,True,False,3,2,7,1
baseline,84.0,135.0,75.0,1,False,True,True,False,3,2,7,2
baseline,90.0,145.0,75.0,1,False,True,True,False,3,2,7,3
baseline,96.0,155.0,75.0,1,False,True,True,False,3,2,7,4
baseline,102.0,165.0,75.0,1,False,True,True,False,3,2,7,5
baseline,108.0,175.0,75.0,1,False,True,True,False,3,2,7,6
baseline,114.0,185.0,75.0,1,False,True,True,False,3,2,7,7
baseline,120.0,195.0,75.0,1,False,True,True,False,3,2,7,8
baseline,77.0,123.0,75.0,1,False,True,False,False,3,2,8,0
baseline,83.0,133.0,75.0,1,False,True,True,False,3,2,8,1
baseline,89.0,143.0,75.0,1,False,True,True,False,3,2,8,2
baseline,95.0,153.0,75.0,1,False,True,True,False,3,2,8,3
baseline,101.0,163.0,75.0,1,False,True,True,False,3,2,8,4
baseline,107.0,173.0,75.0,1,False,True,True,False,3,2,8,5
baseline,113.0,183.0,75.0,1,False,True,True,False,3,2,8,6
baseline,119.0,193.0,75.0,1,False,True,True,False,3,2,8,7
baseline,125.0,203.0,75.0,1,False,True,True,False,3,2,8,8
baseline,45.0,72.0,75.0,1,True,True,False,False,3,3,0,0
baseline,51.0,82.0,75.0,1,True,True,False,False,3,3,0,1
baseline,57.0,92.0,75.0,1,True,True,False,False,3,3,0,2
baseline,63.0,102.0,75.0,1,True,True,False,False,3,3,0,3
baseline,69.0,112.0,75.0,1,True,True,False,False,3,3,0,4
baseline,75.0,122.0,75.0,1,True,True,False,False,3,3,0,5
baseline,81.0,132.0,75.0,1,False,True,False,False,3,3,0,6
baseline,87.0,142.0,75.0,1,False,True,False,False,3,3,0,7
baseline,93.0,152.0,75.0,1,False,True,False,False,3,3,0,8
baseline,50.0,80.0,75.0,1,True,True,False,False,3,3,1,0
baseline,56.0,90.0,75.0,1,True,True,True,True,3,3,1,1
baseline,62.0,100.0,75.0,1,True,True,True,True,3,3,1,2
baseline,68.0,110.0,75.0,1,True,True,True,True,3,3,1,3
baseline,74.0,120.0,75.0,1,True,True,True,True,3,3,1,4
baseline,80.0,130.0,75.0,1,False,True,True,False,3,3,1,5
baseline,86.0,140.0,75.0,1,False,True,True,False,3,3,1,6
baseline,92.0,150.0,75.0,1,False,True,True,False,3,3,1,7
baseline,98.0,160.0,75.0,1,False,True,True,False,3,3,1,8
baseline,55.0,88.0,75.0,1,True,True,False,False,3,3,2,0
baseline,61.0,98.0,75.0,1,True,True,True,True,3,3,2,1
baseline,67.0,108.0,75.0,1,True,True,True,True,3,3,2,2
baseline,73.0,118.0,75.0,1,True,True,True,True,3,3,2,3
baseline,79.0,128.0,75.0,1,False,True,True,False,3,3,2,4
baseline,85.0,138.0,75.0,1,False,True,True,False,3,3,2,5
baseline,91.0,148.0,75.0,1,False,True,True,False,3,3,2,6
baseline,97.0,158.0,75.0,1,False,True,True,False,3,3,2,7
baseline,103.0,168.0,75.0,1,False,True,True,False,3,3,2,8
baseline,60.0,96.0,75.0,1,True,True,False,False,3,3,3,0
baseline,66.0,106.0,75.0,1,True,True,True,True,3,3,3,1
baseline,72.0,116.0,75.0,1,True,True,True,True,3,3,3,2
baseline,78.0,126.0,75.0,1,False,True,True,False,3,3,3,3
baseline,84.0,136.0,75.0,1,False,True,True,False,3,3,3,4
baseline,90.0,146.0,75.0,1,False,True,True,False,3,3,3,5
baseline,96.0,156.0,75.0,1,False,True,True,False,3,3,3,6
baseline,102.0,166.0,75.0,1,False,True,True,False,3,3,3,7
baseline,108.0,176.0,75.0,1,False,True,True,False,3,3,3,8
baseline,65.0,104.0,75.0,1,True,True,False,False,3,3,4,0
baseline,71.0,114.0,75.0,1,True,True,True,True,3,3,4,1
baseline,77.0,124.0,75.0,1,False,True,True,False,3,3,4,2
baseline,83.0,134.0,75.0,1,False,True,True,False,3,3,4,3
baseline,89.0,144.0,75.0,1,False,True,True,False,3,3,4,4
baseline,95.0,154.0,75.0,1,False,True,True,False,3,3,4,5
baseline,101.0,164.0,75.0,1,False,True,True,False,3,3,4,6
baseline,107.0,174.0,75.0,1,False,True,True,False,3,3,4,7
baseline,113.0,184.0,75.0,1,False,True,True,False,3,3,4,8
baseline,70.0,112.0,75.0,1,True,True,False,False,3,3,5,0
baseline,76.0,122.0,75.0,1,False,True,True,False,3,3,5,1
baseline,82.0,132.0,75.0,1,False,True,True,False,3,3,5,2
baseline,88.0,142.0,75.0,1,False,True,True,False,3,3,5,3
baseline,94.0,152.0,75.0,1,False,True,True,False,3,3,5,4
baseline,100.0,162.0,75.0,1,False,True,True,False,3,3,5,5
baseline,106.0,172.0,75.0,1,False,True,True,False,3,3,5,6
baseline,112.0,182.0,75.0,1,False,True,True,False,3,3,5,7
baseline,118.0,192.0,75.0,1,False,True,True,False,3,3,5,8
baseline,75.0,120.0,75.0,1,True,True,False,False,3,3,6,0
baseline,81.0,130.0,75.0,1,False,True,True,False,3,3,6,1
baseline,87.0,140.0,75.0,1,False,True,True,False,3,3,6,2
baseline,93.0,150.0,75.0,1,False,True,True,False,3,3,6,3
baseline,99.0,160.0,75.0,1,False,True,True,False,3,3,6,4
baseline,105.0,170.0,75.0,1,False,True,True,False,3,3,6,5
baseline,111.0,180.0,75.0,1,False,True,True,False,3,3,6,6
baseline,117.0,190.0,75.0,1,False,True,True,False,3,3,6,7
baseline,123.0,200.0,75.0,1,False,True,True,False,3,3,6,8
baseline,80.0,128.0,75.0,1,False,True,False,False,3,3,7,0
baseline,86.0,138.0,75.0,1,False,True,True,False,3,3,7,1
baseline,92.0,148.0,75.0,1,False,True,True,False,3,3,7,2
baseline,98.0,158.0,75.0,1,False,True,True,False,3,3,7,3
baseline,104.0,168.0,75.0,1,False,True,True,False,3,3,7,4
baseline,110.0,178.0,75.0,1,False,True,True,False,3,3,7,5
baseline,116.0,188.0,75.0,1,False,True,True,False,3,3,7,6
baseline,122.0,198.0,75.0,1,False,True,True,False,3,3,7,7
baseline,128.0,208.0,75.0,1,False,True,True,False,3,3,7,8
baseline,85.0,136.0,75.0,1,False,True,False,False,3,3,8,0
baseline,91.0,146.0,75.0,1,False,True,True,False,3,3,8,1
baseline,97.0,156.0,75.0,1,False,True,True,False,3,3,8,2
baseline,103.0,166.0,75.0,1,False,True,True,False,3,3,8,3
baseline,109.0,176.0,75.0,1,False,True,True,False,3,3,8,4
baseline,115.0,186.0,75.0,1,False,True,True,False,3,3,8,5
baseline,121.0,196.0,75.0,1,False,True,True,False,3,3,8,6
baseline,127.0,206.0,75.0,1,False,True,True,False,3,3,8,7
baseline,133.0,216.0,75.0,1,False,True,True,False,3,3,8,8
baseline,53.0,85.0,75.0,1,True,True,False,False,3,4,0,0
baseline,59.0,95.0,75.0,1,True,True,False,False,3,4,0,1
baseline,65.0,105.0,75.0,1,True,True,False,False,3,4,0,2
baseline,71.0,115.0,75.0,1,True,True,False,False,3,4,0,3
baseline,77.0,125.0,75.0,1,False,True,False,False,3,4,0,4
baseline,83.0,135.0,75.0,1,False,True,False,False,3,4,0,5
baseline,89.0,145.0,75.0,1,False,True,False,False,3,4,0,6
baseline,95.0,155.0,75.0,1,False,True,False,False,3,4,0,7
baseline,101.0,165.0,75.0,1,False,True,False,False,3,4,0,8
baseline,58.0,93.0,75.0,1,True,True,False,False,3,4,1,0
baseline,64.0,103.0,75.0,1,True,True,True,True,3,4,1,1
baseline,70.0,113.0,75.0,1,True,True,True,True,3,4,1,2
baseline,76.0,123.0,75.0,1,False,True,True,False,3,4,1,3
baseline,82.0,133.0,75.0,1,False,True,True,False,3,4,1,4
baseline,88.0,143.0,75.0,1,False,True,True,False,3,4,1,5
baseline,94.0,153.0,75.0,1,False,True,True,False,3,4,1,6
baseline,100.0,163.0,75.0,1,False,True,True,False,3,4,1,7
baseline,106.0,173.0,75.0,1,False,True,True,False,3,4,1,8
baseline,63.0,101.0,75.0,1,True,True,False,False,3,4,2,0
baseline,69.0,111.0,75.0,1,True,True,True,True,3,4,2,1
baseline,75.0,121.0,75.0,1,True,True,True,True,3,4,2,2
baseline,81.0,131.0,75.0,1,False,True,True,False,3,4,2,3
baseline,87.0,141.0,75.0,1,False,True,True,False,3,4,2,4
baseline,93.0,151.0,75.0,1,False,True,True,False,3,4,2,5
baseline,99.0,161.0,75.0,1,False,True,True,False,3,4,2,6
baseline,105.0,171.0,75.0,1,False,True,True,False,3,4,2,7
baseline,111.0,181.0,75.0,1,False,True,True,False,3,4,2,8
baseline,68.0,109.0,75.0,1,True,True,False,False,3,4,3,0
baseline,74.0,119.0,75.0,1,True,True,True,True,3,4,3,1
baseline,80.0,129.0,75.0,1,False,True,True,False,3,4,3,2
baseline,86.0,139.0,75.0,1,False,True,True,False,3,4,3,3
baseline,92.0,149.0,75.0,1,False,True,True,False,3,4,3,4
baseline,98.0,159.0,75.0,1,False,True,True,False,3,4,3,5
baseline,104.0,169.0,75.0,1,False,True,True,False,3,4,3,6
baseline,110.0,179.0,75.0,1,False,True,True,False,3,4,3,7
baseline,116.0,189.0,75.0,1,False,True,True,False,3,4,3,8
