time,infrastructure_stress,service_delay,state_norm
5.58,2.714502999311,1.955010581732,3.345234357702
5.59,2.708466399378,1.951620949353,3.33835506897
5.6,2.70244399022,1.948235597805,3.331489976696
5.61,2.696435735525,1.944854529561,3.324639050629
5.62,2.690441599089,1.941477747043,3.317802260589
5.63,2.68446154481,1.938105252622,3.31097957647
5.64,2.678495536686,1.934737048617,3.304170968237
5.65,2.672543538822,1.931373137295,3.297376405927
5.66,2.666605515423,1.928013520875,3.290595859653
5.67,2.660681430797,1.924658201523,3.283829299595
5.68,2.654771249352,1.921307181354,3.277076696007
5.69,2.648874935599,1.917960462437,3.270338019214
5.7,2.642992454149,1.914618046787,3.263613239612
5.71,2.637123769715,1.911279936373,3.256902327669
5.72,2.631268847109,1.907946133113,3.250205253923
5.73,2.625427651243,1.904616638877,3.243521988981
5.74,2.619600147131,1.901291455487,3.236852503522
5.75,2.613786299883,1.897970584714,3.230196768294
5.76,2.607986074712,1.894654028286,3.223554754117
5.77,2.602199436925,1.89134178788,3.216926431878
5.78,2.596426351932,1.888033865125,3.210311772533
5.79,2.590666785239,1.884730261606,3.203710747111
5.8,2.584920702449,1.881430978859,3.197123326705
5.81,2.579188069265,1.878136018374,3.19054948248
5.82,2.573468851486,1.874845381594,3.183989185669
5.83,2.567763015007,1.871559069919,3.177442407572
5.84,2.562070525821,1.868277084699,3.170909119558
5.85,2.556391350017,1.864999427242,3.164389293063
5.86,2.550725453778,1.86172609881,3.157882899593
5.87,2.545072803387,1.858457100618,3.151389910718
5.88,2.539433365218,1.85519243384,3.144910298078
5.89,2.533807105742,1.851932099603,3.138444033379
5.9,2.528193991526,1.848676098992,3.131991088393
5.91,2.522593989229,1.845424433045,3.125551434959
5.92,2.517007065606,1.842177102759,3.119125044983
5.93,2.511433187504,1.838934109089,3.112711890437
5.94,2.505872321866,1.835695452943,3.106311943358
5.95,2.500324435727,1.832461135189,3.099925175851
5.96,2.494789496216,1.829231156652,3.093551560084
5.97,2.489267470551,1.826005518115,3.087191068291
5.98,2.483758326048,1.822784220318,3.080843672772
5.99,2.478262030112,1.81956726396,3.074509345891
6.0,2.472778550239,1.816354649699,3.068188060078
6.01,2.467307854018,1.81314637815,3.061879787826
6.02,2.461849909129,1.80994244989,3.055584501694
6.03,2.456404683343,1.806742865451,3.049302174303
6.04,2.450972144522,1.803547625328,3.04303277834
6.05,2.445552260618,1.800356729976,3.036776286555
6.06,2.440144999672,1.797170179807,3.030532671761
6.07,2.434750329817,1.793987975195,3.024301906835
6.08,2.429368219274,1.790810116475,3.018083964718
6.09,2.423998636353,1.787636603942,3.011878818411
6.1,2.418641549454,1.784467437852,3.005686440982
6.11,2.413296927066,1.781302618423,2.999506805558
6.12,2.407964737765,1.778142145833,2.99333988533
6.13,2.402644950216,1.774986020222,2.987185653551
6.14,2.397337533171,1.771834241694,2.981044083537
6.15,2.392042455472,1.768686810312,2.974915148664
6.16,2.386759686045,1.765543726103,2.968798822371
6.17,2.381489193905,1.762404989058,2.962695078158
6.18,2.376230948153,1.759270599128,2.956603889586
6.19,2.370984917978,1.756140556228,2.950525230278
6.2,2.365751072652,1.753014860239,2.944459073917
6.21,2.360529381537,1.749893511001,2.938405394248
6.22,2.355319814077,1.746776508322,2.932364165074
6.23,2.350122339805,1.74366385197,2.926335360262
6.24,2.344936928335,1.740555541681,2.920318953735
6.25,2.339763549369,1.737451577154,2.914314919481
6.26,2.334602172692,1.73435195805,2.908323231543
6.27,2.329452768175,1.731256684,2.902343864027
6.28,2.324315305772,1.728165754597,2.896376791097
6.29,2.319189755519,1.725079169398,2.890421986976
6.3,2.314076087539,1.721996927929,2.884479425948
6.31,2.308974272036,1.718919029679,2.878549082353
6.32,2.303884279298,1.715845474104,2.872630930593
6.33,2.298806079696,1.712776260627,2.866724945127
6.34,2.293739643681,1.709711388637,2.860831100472
6.35,2.28868494179,1.706650857488,2.854949371204
6.36,2.283641944639,1.703594666503,2.849079731957
6.37,2.278610622927,1.70054281497,2.843222157423
6.38,2.273590947435,1.697495302147,2.837376622351
6.39,2.268582889023,1.694452127256,2.83154310155
6.4,2.263586418636,1.69141328949,2.825721569882
6.41,2.258601507295,1.688378788009,2.819912002271
6.42,2.253628126105,1.685348621938,2.814114373696
6.43,2.24866624625,1.682322790375,2.808328659192
6.44,2.243715838993,1.679301292383,2.802554833852
6.45,2.238776875677,1.676284126996,2.796792872825
6.46,2.233849327727,1.673271293215,2.791042751318
6.47,2.228933166644,1.670262790011,2.785304444592
6.48,2.224028364009,1.667258616325,2.779577927965
6.49,2.219134891483,1.664258771066,2.773863176811
6.5,2.214252720804,1.661263253114,2.768160166561
6.51,2.209381823788,1.658272061319,2.7624688727
6.52,2.204522172331,1.655285194499,2.756789270769
6.53,2.199673738404,1.652302651444,2.751121336363
6.54,2.194836494057,1.649324430916,2.745465045136
6.55,2.190010411419,1.646350531643,2.739820372792
6.56,2.185195462692,1.643380952329,2.734187295093
6.57,2.180391620158,1.640415691647,2.728565787856
6.58,2.175598856175,1.637454748239,2.72295582695
6.59,2.170817143177,1.634498120723,2.717357388301
6.6,2.166046453672,1.631545807684,2.711770447888
6.61,2.161286760248,1.628597807682,2.706194981743
6.62,2.156538035566,1.625654119249,2.700630965954
6.63,2.151800252361,1.622714740886,2.695078376662
6.64,2.147073383447,1.61977967107,2.689537190061
6.65,2.142357401711,1.616848908248,2.684007382398
6.66,2.137652280112,1.613922450842,2.678488929976
6.67,2.132957991689,1.611000297245,2.672981809148
6.68,2.12827450955,1.608082445825,2.667485996321
6.69,2.12360180688,1.60516889492,2.662001467957
6.7,2.118939856937,1.602259642846,2.656528200567
6.71,2.114288633051,1.599354687889,2.651066170717
6.72,2.109648108629,1.596454028309,2.645615355026
6.73,2.105018257148,1.593557662344,2.640175730162
6.74,2.100399052157,1.5906655882,2.63474727285
6.75,2.095790467282,1.587777804063,2.629329959861
6.76,2.091192476217,1.58489430809,2.623923768024
6.77,2.08660505273,1.582015098414,2.618528674215
6.78,2.082028170661,1.579140173142,2.613144655364
6.79,2.077461803922,1.576269530359,2.607771688452
6.8,2.072905926495,1.57340316812,2.60240975051
6.81,2.068360512435,1.57054108446,2.597058818621
6.82,2.063825535868,1.567683277388,2.591718869921
6.83,2.05930097099,1.564829744888,2.586389881593
6.84,2.054786792067,1.56198048492,2.581071830873
6.85,2.050282973437,1.559135495422,2.575764695047
6.86,2.045789489508,1.556294774306,2.570468451452
6.87,2.041306314756,1.553458319461,2.565183077475
6.88,2.036833423731,1.550626128752,2.559908550553
6.89,2.032370791047,1.547798200023,2.554644848173
6.9,2.027918391392,1.544974531092,2.549391947871
6.91,2.023476199521,1.542155119756,2.544149827235
6.92,2.019044190258,1.539339963788,2.5389184639
6.93,2.014622338497,1.53652906094,2.533697835552
6.94,2.010210619198,1.533722408939,2.528487919927
6.95,2.005809007391,1.530920005491,2.523288694808
6.96,2.001417478175,1.528121848282,2.518100138028
6.97,1.997036006714,1.525327934971,2.512922227471
6.98,1.992664568244,1.5225382632,2.507754941066
6.99,1.988303138063,1.519752830587,2.502598256794
7.0,1.983951691541,1.516971634729,2.497452152683
7.01,1.979610204112,1.514194673201,2.492316606809
7.02,1.97527865128,1.511421943557,2.487191597297
7.03,1.970957008611,1.50865344333,2.482077102321
7.04,1.966645251741,1.505889170033,2.4769731001
7.05,1.962343356373,1.503129121157,2.471879568905
7.06,1.958051298272,1.500373294173,2.466796487052
7.07,1.953769053272,1.497621686531,2.461723832904
7.08,1.949496597272,1.494874295661,2.456661584875
7.09,1.945233906236,1.492131118972,2.451609721423
7.1,1.940980956194,1.489392153855,2.446568221054
7.11,1.936737723239,1.486657397679,2.441537062322
7.12,1.932504183533,1.483926847795,2.436516223828
7.13,1.928280313297,1.481200501533,2.431505684219
7.14,1.924066088821,1.478478356204,2.426505422189
7.15,1.919861486457,1.475760409099,2.421515416479
7.16,1.915666482622,1.473046657492,2.416535645876
7.17,1.911481053797,1.470337098636,2.411566089214
7.18,1.907305176525,1.467631729765,2.406606725373
7.19,1.903138827415,1.464930548095,2.401657533279
7.2,1.898981983137,1.462233550825,2.396718491904
7.21,1.894834620424,1.459540735132,2.391789580266
7.22,1.890696716075,1.456852098177,2.386870777428
7.23,1.886568246949,1.454167637102,2.3819620625
7.24,1.882449189967,1.451487349032,2.377063414638
7.25,1.878339522114,1.448811231074,2.37217481304
7.26,1.874239220437,1.446139280315,2.367296236954
7.27,1.870148262044,1.443471493826,2.362427665668
7.28,1.866066624106,1.440807868661,2.357569078521
7.29,1.861994283853,1.438148401857,2.352720454892
7.3,1.85793121858,1.435493090431,2.347881774206
7.31,1.85387740564,1.432841931386,2.343053015935
7.32,1.849832822449,1.430194921706,2.338234159593
7.33,1.845797446484,1.427552058359,2.333425184739
7.34,1.84177125528,1.424913338297,2.328626070977
7.35,1.837754226436,1.422278758453,2.323836797955
7.36,1.833746337609,1.419648315746,2.319057345366
7.37,1.829747566516,1.417022007077,2.314287692944
7.38,1.825757890936,1.414399829333,2.309527820472
7.39,1.821777288705,1.411781779383,2.304777707771
7.4,1.81780573772,1.409167854079,2.300037334709
7.41,1.813843215937,1.40655805026,2.295306681199
7.42,1.809889701373,1.403952364749,2.290585727193
7.43,1.805945172101,1.40135079435,2.28587445269
7.44,1.802009606255,1.398753335856,2.281172837731
7.45,1.798082982026,1.396159986042,2.2764808624
7.46,1.794165277665,1.393570741667,2.271798506824
7.47,1.790256471481,1.390985599479,2.267125751174
7.48,1.78635654184,1.388404556206,2.262462575662
7.49,1.782465467168,1.385827608566,2.257808960543
7.5,1.778583225947,1.383254753257,2.253164886116
7.51,1.774709796717,1.380685986967,2.248530332722
7.52,1.770845158076,1.378121306368,2.243905280742
7.53,1.766989288678,1.375560708116,2.239289710603
7.54,1.763142167236,1.373004188854,2.234683602772
7.55,1.759303772519,1.370451745213,2.230086937758
7.56,1.755474083352,1.367903373806,2.225499696111
7.57,1.751653078618,1.365359071235,2.220921858426
7.58,1.747840737255,1.362818834087,2.216353405337
7.59,1.744037038258,1.360282658936,2.211794317521
7.6,1.740241960678,1.357750542342,2.207244575694
7.61,1.736455483622,1.355222480851,2.202704160618
7.62,1.732677586252,1.352698470996,2.198173053091
7.63,1.728908247787,1.350178509298,2.193651233956
7.64,1.725147447501,1.347662592264,2.189138684096
7.65,1.721395164722,1.345150716387,2.184635384435
7.66,1.717651378834,1.342642878149,2.180141315937
7.67,1.713916069276,1.340139074018,2.175656459607
7.68,1.710189215541,1.33763930045,2.171180796493
7.69,1.706470797178,1.335143553887,2.16671430768
7.7,1.702760793789,1.33265183076,2.162256974296
7.71,1.699059185031,1.330164127488,2.157808777509
7.72,1.695365950615,1.327680440477,2.153369698525
7.73,1.691681070305,1.32520076612,2.148939718595
7.74,1.688004523921,1.322725100799,2.144518819004
7.75,1.684336291335,1.320253440885,2.140106981082
7.76,1.680676352472,1.317785782736,2.135704186197
7.77,1.677024687311,1.315322122698,2.131310415756
7.78,1.673381275885,1.312862457105,2.126925651206
7.79,1.669746098278,1.310406782282,2.122549874035
7.8,1.666119134629,1.30795509454,2.118183065769
7.81,1.662500365127,1.30550739018,2.113825207973
7.82,1.658889770017,1.303063665492,2.109476282254
7.83,1.655287329594,1.300623916753,2.105136270255
7.84,1.651693024204,1.298188140232,2.10080515366
7.85,1.648106834248,1.295756332184,2.09648291419
7.86,1.644528740178,1.293328488856,2.092169533608
7.87,1.640958722497,1.290904606482,2.087864993714
7.88,1.637396761759,1.288484681287,2.083569276345
7.89,1.633842838571,1.286068709485,2.079282363381
7.9,1.630296933591,1.283656687279,2.075004236736
7.91,1.626759027527,1.281248610862,2.070734878364
7.92,1.623229101138,1.278844476418,2.06647427026
7.93,1.619707135236,1.27644428012,2.062222394453
7.94,1.616193110682,1.27404801813,2.057979233013
7.95,1.612687008386,1.271655686601,2.053744768047
7.96,1.609188809312,1.269267281676,2.0495189817
7.97,1.605698494471,1.26688279949,2.045301856155
7.98,1.602216044926,1.264502236165,2.041093373632
7.99,1.598741441789,1.262125587816,2.036893516391
8.0,1.595274666223,1.259752850548,2.032702266726
8.01,1.591815699438,1.257384020455,2.028519606973
8.02,1.588364522696,1.255019093625,2.0243455195
8.03,1.584921117307,1.252658066134,2.020179986718
8.04,1.581485464631,1.25030093405,2.016022991071
8.05,1.578057546078,1.247947693432,2.011874515042
8.06,1.574637343103,1.245598340329,2.00773454115
8.07,1.571224837215,1.243252870784,2.003603051952
8.08,1.567820009967,1.240911280828,1.999480030043
8.09,1.564422842964,1.238573566485,1.995365458051
8.1,1.561033317857,1.23623972377,1.991259318644
8.11,1.557651416346,1.233909748691,1.987161594526
8.12,1.554277120179,1.231583637245,1.983072268437
8.13,1.550910411153,1.229261385423,1.978991323152
8.14,1.54755127111,1.226942989206,1.974918741486
8.15,1.544199681942,1.224628444568,1.970854506287
8.16,1.540855625588,1.222317747474,1.966798600441
8.17,1.537519084034,1.220010893884,1.962751006869
8.18,1.534190039314,1.217707879745,1.958711708528
8.19,1.530868473508,1.215408701001,1.954680688412
8.2,1.527554368743,1.213113353586,1.95065792955
8.21,1.524247707193,1.210821833427,1.946643415006
8.22,1.52094847108,1.208534136441,1.942637127882
8.23,1.51765664267,1.206250258543,1.938639051313
8.24,1.514372204277,1.203970195635,1.934649168471
8.25,1.511095138262,1.201693943615,1.930667462563
8.26,1.50782542703,1.199421498373,1.926693916832
8.27,1.504563053033,1.197152855791,1.922728514554
8.28,1.501307998769,1.194888011745,1.918771239043
8.29,1.498060246782,1.192626962103,1.914822073646
8.3,1.49481977966,1.190369702728,1.910881001747
8.31,1.49158658004,1.188116229474,1.906948006762
8.32,1.488360630599,1.18586653819,1.903023072145
8.33,1.485141914064,1.183620624717,1.899106181383
8.34,1.481930413204,1.18137848489,1.895197317996
8.35,1.478726110835,1.179140114537,1.891296465543
8.36,1.475528989817,1.176905509481,1.887403607614
8.37,1.472339033053,1.174674665536,1.883518727834
8.38,1.469156223493,1.172447578513,1.879641809864
8.39,1.46598054413,1.170224244214,1.875772837396
8.4,1.462811978001,1.168004658437,1.87191179416
8.41,1.45965050819,1.165788816972,1.868058663917
8.42,1.45649611782,1.163576715604,1.864213430464
8.43,1.453348790063,1.161368350112,1.860376077631
8.44,1.450208508131,1.15916371627,1.856546589281
8.45,1.447075255281,1.156962809845,1.852724949314
8.46,1.443949014814,1.154765626597,1.84891114166
8.47,1.440829770074,1.152572162285,1.845105150284
8.48,1.437717504448,1.150382412657,1.841306959186
8.49,1.434612201365,1.148196373459,1.837516552397
8.5,1.4315138443,1.146014040431,1.833733913982
8.51,1.428422416769,1.143835409307,1.829959028042
8.52,1.425337902329,1.141660475815,1.826191878707
8.53,1.422260284583,1.13948923568,1.822432450143
8.54,1.419189547175,1.137321684621,1.818680726548
8.55,1.41612567379,1.13515781835,1.814936692154
8.56,1.413068648159,1.132997632576,1.811200331225
8.57,1.41001845405,1.130841123003,1.807471628058
8.58,1.406975075277,1.128688285329,1.803750566983
8.59,1.403938495694,1.12653911525,1.800037132361
8.6,1.400908699199,1.124393608453,1.79633130859
8.61,1.397885669728,1.122251760623,1.792633080095
8.62,1.394869391261,1.12011356744,1.788942431338
8.63,1.391859847819,1.117979024581,1.78525934681
8.64,1.388857023465,1.115848127714,1.781583811038
8.65,1.385860902301,1.113720872508,1.777915808577
8.66,1.382871468473,1.111597254625,1.774255324018
8.67,1.379888706165,1.109477269721,1.770602341981
8.68,1.376912599604,1.107360913451,1.766956847121
8.69,1.373943133055,1.105248181465,1.763318824122
8.7,1.370980290828,1.103139069408,1.759688257702
8.71,1.368024057269,1.101033572921,1.756065132609
8.72,1.365074416767,1.098931687642,1.752449433626
8.73,1.36213135375,1.096833409204,1.748841145563
8.74,1.359194852687,1.094738733237,1.745240253266
8.75,1.356264898086,1.092647655367,1.74164674161
8.76,1.353341474496,1.090560171217,1.738060595502
8.77,1.350424566504,1.088476276404,1.734481799879
8.78,1.347514158739,1.086395966544,1.730910339713
8.79,1.344610235868,1.084319237248,1.727346200004
8.8,1.341712782597,1.082246084125,1.723789365784
8.81,1.338821783673,1.080176502778,1.720239822115
8.82,1.335937223881,1.078110488809,1.716697554094
8.83,1.333059088046,1.076048037815,1.713162546843
8.84,1.330187361029,1.073989145392,1.709634785521
8.85,1.327322027735,1.071933807131,1.706114255313
8.86,1.324463073103,1.06988201862,1.702600941436
8.87,1.321610482113,1.067833775445,1.69909482914
8.88,1.318764239783,1.065789073187,1.695595903703
8.89,1.315924331171,1.063747907426,1.692104150435
8.9,1.313090741369,1.061710273738,1.688619554675
8.91,1.310263455512,1.059676167697,1.685142101793
8.92,1.307442458771,1.057645584873,1.681671777191
8.93,1.304627736354,1.055618520835,1.678208566298
8.94,1.301819273509,1.053594971148,1.674752454576
8.95,1.29901705552,1.051574931374,1.671303427516
8.96,1.29622106771,1.049558397074,1.66786147064
8.97,1.293431295438,1.047545363806,1.664426569497
8.98,1.290647724102,1.045535827123,1.660998709671
8.99,1.287870339136,1.04352978258,1.65757787677
9.0,1.285099126013,1.041527225726,1.654164056437
9.01,1.28233407024,1.03952815211,1.650757234341
9.02,1.279575157365,1.037532557277,1.647357396182
9.03,1.276822372971,1.035540436771,1.643964527691
9.04,1.274075702676,1.033551786133,1.640578614626
9.05,1.271335132137,1.031566600904,1.637199642776
9.06,1.268600647048,1.029584876619,1.633827597959
9.07,1.265872233137,1.027606608815,1.630462466023
9.08,1.263149876172,1.025631793025,1.627104232843
9.09,1.260433561953,1.02366042478,1.623752884326
9.1,1.257723276319,1.02169249961,1.620408406407
9.11,1.255019005145,1.019728013043,1.617070785049
9.12,1.252320734341,1.017766960605,1.613740006246
9.13,1.249628449854,1.01580933782,1.61041605602
9.14,1.246942137664,1.013855140211,1.60709892042
9.15,1.244261783791,1.0119043633,1.603788585527
9.16,1.241587374287,1.009957002605,1.60048503745
9.17,1.238918895241,1.008013053646,1.597188262324
9.18,1.236256332777,1.006072511937,1.593898246316
9.19,1.233599673055,1.004135372996,1.590614975619
9.2,1.230948902269,1.002201632336,1.587338436457
9.21,1.228304006648,1.000271285468,1.58406861508
9.22,1.225664972458,0.998344327906,1.580805497768
9.23,1.223031785998,0.996420755158,1.577549070828
9.24,1.220404433601,0.994500562734,1.574299320596
9.25,1.217782901637,0.992583746141,1.571056233437
9.26,1.215167176509,0.990670300886,1.567819795743
9.27,1.212557244656,0.988760222474,1.564589993933
9.28,1.209953092549,0.986853506412,1.561366814456
9.29,1.207354706695,0.984950148201,1.558150243789
9.3,1.204762073635,0.983050143345,1.554940268434
9.31,1.202175179943,0.981153487346,1.551736874925
9.32,1.199594012229,0.979260175705,1.54854004982
9.33,1.197018557135,0.977370203922,1.545349779707
9.34,1.194448801339,0.975483567497,1.542166051201
9.35,1.191884731549,0.97360026193,1.538988850944
9.36,1.18932633451,0.971720282717,1.535818165605
9.37,1.186773597,0.969843625357,1.532653981883
9.38,1.184226505828,0.967970285347,1.529496286501
9.39,1.18168504784,0.966100258184,1.526345066213
9.4,1.179149209913,0.964233539364,1.523200307797
9.41,1.176618978957,0.962370124382,1.520061998059
9.42,1.174094341915,0.960510008734,1.516930123834
9.43,1.171575285765,0.958653187914,1.513804671981
9.44,1.169061797515,0.956799657418,1.51068562939
9.45,1.166553864208,0.95494941274,1.507572982973
9.46,1.164051472918,0.953102449374,1.504466719673
9.47,1.161554610753,0.951258762813,1.501366826459
9.48,1.159063264854,0.949418348553,1.498273290325
9.49,1.156577422391,0.947581202085,1.495186098293
9.5,1.15409707057,0.945747318905,1.492105237413
9.51,1.151622196627,0.943916694506,1.489030694758
9.52,1.149152787832,0.94208932438,1.485962457431
9.53,1.146688831486,0.940265204023,1.48290051256
9.54,1.144230314921,0.938444328927,1.4798448473
9.55,1.141777225502,0.936626694586,1.476795448831
9.56,1.139329550627,0.934812296495,1.473752304361
9.57,1.136887277722,0.933001130148,1.470715401124
9.58,1.134450394249,0.931193191039,1.46768472638
9.59,1.132018887698,0.929388474662,1.464660267413
9.6,1.129592745592,0.927586976514,1.461642011537
9.61,1.127171955485,0.925788692088,1.45862994609
9.62,1.124756504964,0.923993616882,1.455624058435
9.63,1.122346381643,0.92220174639,1.452624335963
9.64,1.119941573172,0.920413076111,1.44963076609
9.65,1.117542067228,0.91862760154,1.446643336256
9.66,1.115147851521,0.916845318175,1.44366203393
9.67,1.112758913791,0.915066221515,1.440686846604
9.68,1.11037524181,0.913290307059,1.437717761798
9.69,1.107996823378,0.911517570305,1.434754767056
9.7,1.105623646329,0.909748006754,1.431797849947
9.71,1.103255698525,0.907981611906,1.428846998068
9.72,1.100892967858,0.906218381264,1.425902199038
9.73,1.098535442253,0.904458310329,1.422963440504
9.74,1.096183109663,0.902701394605,1.420030710137
9.75,1.093835958072,0.900947629595,1.417103995635
9.76,1.091493975493,0.899197010804,1.414183284718
9.77,1.08915714997,0.897449533738,1.411268565135
9.78,1.086825469577,0.895705193903,1.408359824657
9.79,1.084498922418,0.893963986807,1.405457051081
9.8,1.082177496624,0.892225907959,1.40256023223
9.81,1.07986118036,0.890490952868,1.399669355951
9.82,1.077549961817,0.888759117044,1.396784410116
9.83,1.075243829218,0.887030396001,1.393905382621
9.84,1.072942770813,0.885304785249,1.391032261389
9.85,1.070646774883,0.883582280304,1.388165034366
9.86,1.068355829737,0.881862876681,1.385303689522
9.87,1.066069923715,0.880146569896,1.382448214853
9.88,1.063789045185,0.878433355467,1.37959859838
9.89,1.061513182543,0.876723228913,1.376754828147
9.9,1.059242324215,0.875016185753,1.373916892224
9.91,1.056976458656,0.873312221511,1.371084778704
9.92,1.054715574349,0.871611331708,1.368258475704
9.93,1.052459659806,0.86991351187,1.365437971367
9.94,1.050208703568,0.868218757521,1.36262325386
9.95,1.047962694204,0.86652706419,1.359814311374
9.96,1.045721620311,0.864838427405,1.357011132122
9.97,1.043485470517,0.863152842696,1.354213704344
9.98,1.041254233473,0.861470305595,1.351422016303
9.99,1.039027897864,0.859790811636,1.348636056286
10.0,1.036806452399,0.858114356354,1.345855812603
