"scenario","time","prey","predator","prey_rate","predator_rate","alpha","beta","delta","gamma","method","warning"
"predator_prey_coupled_system",3.14,25.4472900976759,24.1641614219416,-12.9325182151877,0.216167802453551,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.15,25.3179649155241,24.1663230999661,-12.8695305782412,0.153680857660161,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.16,25.1892696097417,24.1678599085427,-12.8060482295183,0.0914848282636171,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.17,25.0612091274465,24.1687747568254,-12.742089537535,0.0295869922863119,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.18,24.9337882320711,24.1690706267482,-12.6776726762158,-0.0320055379078976,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.19,24.807011505309,24.1687505713692,-12.6128156209286,-0.0932858158266328,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.2,24.6808833490997,24.1678177132109,-12.5475361447334,-0.154247060964186,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.21,24.5554079876523,24.1662752426012,-12.4818518148421,-0.214882658821109,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.22,24.4305894695039,24.164126416013,-12.4157799892877,-0.275186160830325,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.23,24.306431669611,24.1613745544047,-12.3493378137981,-0.335151284192014,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.24,24.1829382914731,24.1580230415628,-12.2825422188738,-0.394771911619449,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.25,24.0601128692843,24.1540753224466,-12.215409917064,-0.454042090998092,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.26,23.9379587701137,24.1495349015366,-12.1479574004407,-0.51295603496021,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.27,23.8164791961093,24.144405341187,-12.080200938264,-0.571508120377302,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.28,23.6956771867266,24.1386902599833,-12.0121565748386,-0.629692887772713,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.29,23.5755556209782,24.1323933311055,-11.9438401275554,-0.687505040656704,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.3,23.4561172197027,24.125518280699,-11.8752671851159,-0.744939444786377,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.31,23.3373645478515,24.1180688862511,-11.8064531059358,-0.801991127352796,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.32,23.2193000167922,24.1100489749776,-11.7374130167233,-0.858655276097645,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.33,23.101925886625,24.1014624222166,-11.6681618112287,-0.914927238361816,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.34,22.9852442685127,24.092313149833,-11.5987141491617,-0.970802520068274,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.35,22.869257127021,24.0826051246323,-11.5290844552718,-1.02627678464153,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.36,22.7539662824683,24.0723423567859,-11.4592869185892,-1.08134585186614,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.37,22.6393734132824,24.0615288982672,-11.3893354918202,-1.13600569668645,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.38,22.5254800583642,24.0501688413004,-11.3192438908952,-1.1902524479501,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.39,22.4122876194553,24.0382663168208,-11.2490255946639,-1.24408238709737,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.4,22.2997973635086,24.0258254929499,-11.1786938447341,-1.29749194679889,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.41,22.1880104250613,24.0128505734819,-11.1082616454499,-1.35047770954383,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.42,22.0769278086068,23.9993457963864,-11.037741764006,-1.40303640618093,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.43,21.9665503909667,23.9853154323246,-10.9671467306929,-1.45516491441449,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.44,21.8568789236598,23.9707637831805,-10.8964888392694,-1.50686025725773,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.45,21.7479140352671,23.9556951806079,-10.8257801474592,-1.55811960144548,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.46,21.6396562337925,23.9401139845935,-10.7550324775658,-1.6089402558085,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.47,21.5321059090169,23.9240245820354,-10.6842574172036,-1.65931966961151,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.48,21.4252633348448,23.9074313853393,-10.61346632014,-1.70925543085707,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.49,21.3191286716434,23.8903388310307,-10.5426703072447,-1.75874526455729,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.5,21.213701968571,23.8727513783851,-10.471880267543,-1.80778703097547,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.51,21.1089831658956,23.8546735080754,-10.401106859368,-1.85637872383973,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.52,21.0049720973019,23.836109720837,-10.330360511609,-1.90451846853035,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.53,20.9016684921858,23.8170645361517,-10.2596514250518,-1.9522045202431,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.54,20.7990719779353,23.7975424909492,-10.1889895738066,-1.99943526213009,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.55,20.6971820821972,23.7775481383279,-10.1183847068211,-2.04620920342032,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.56,20.595998235129,23.7570860462937,-10.0478463494734,-2.0925249775214,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.57,20.4955197716343,23.7361607965185,-9.97738380524278,-2.13838134010455,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.58,20.3957459335818,23.7147769831175,-9.90700615745363,-2.18377716717437,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.59,20.2966758720073,23.6929392114457,-9.8367222710892,-2.22871145312514,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.6,20.1983086492964,23.6706520969145,-9.7665407946722,-2.27318330878536,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.61,20.1006432413497,23.6479202638266,-9.69647016220837,-2.31719195945205,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.62,20.0036785397276,23.6247483442321,-9.62651859518972,-2.36073674291643,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.63,19.9074133537757,23.6011409768029,-9.5566941046545,-2.40381710748247,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.64,19.8118464127292,23.5771028057281,-9.48700449330014,-2.44643260997983,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.65,19.7169763677962,23.5526384796283,-9.41745735764658,-2.4885829137726,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.66,19.6228017942197,23.5277526504906,-9.34806009024641,-2.53026778676522,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.67,19.5293211933172,23.5024499726229,-9.27881988193909,-2.57148709940701,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.68,19.4365329944978,23.4767351016289,-9.20974372414626,-2.61224082269653,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.69,19.3444355572564,23.4506126934019,-9.14083841120511,-2.65252902618712,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.7,19.2530271731443,23.42408740314,-9.0721105427371,-2.69235187599476,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.71,19.162306067717,23.3971638843801,-9.00356652604935,-2.73170963280955,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.72,19.0722704024565,23.369846788052,-8.93521257856578,-2.77060264991187,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.73,18.9829182766708,23.3421407615529,-8.86705473028566,-2.80903137119435,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.74,18.8942477293679,23.3140504478409,-8.79909882626684,-2.8469963291907,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.75,18.8062567411053,23.285580484549,-8.73135052913127,-2.88449814311252,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.76,18.718943235814,23.2567355031179,-8.66381532159039,-2.92153751689488,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.77,18.6323050825981,23.2275201279489,-8.59649850898795,-2.95811523725184,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.78,18.5463400975082,23.1979389755764,-8.52940522185832,-2.9942321717426,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.79,18.4610460452896,23.167996653859,-8.4625404184976,-3.02988926684938,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.8,18.3764206411046,23.1376977611905,-8.39590888754583,-3.06508754606763,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.81,18.2924615522292,23.1070468857298,-8.32951525057806,-3.09982810800953,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.82,18.2091663997234,23.0760486046497,-8.26336396470221,-3.13411212452144,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.83,18.1265327600764,23.0447074834045,-8.19745932516199,-3.16794083881608,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.84,18.0445581668247,23.0130280750164,-8.13180546794286,-3.20131556362011,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.85,17.9632401121453,22.9810149193802,-8.06640637237926,-3.23423767933769,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.86,17.8825760484215,22.9486725425868,-8.00126586376149,-3.26670863223077,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.87,17.8025633897839,22.9160054562645,-7.93638761594038,-3.29872993261659,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.88,17.7231995136245,22.8830181569383,-7.87177515392833,-3.33030315308296,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.89,17.6444817620852,22.8497151254075,-7.8074318564951,-3.36142992672184,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.9,17.5664074435203,22.8161008261403,-7.74336095875677,-3.39211194538175,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.91,17.4889738339327,22.7821797066864,-7.67956555475669,-3.42235095793939,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.92,17.4121781783851,22.747956197107,-7.61604860003681,-3.45214876859096,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.93,17.3360176923848,22.7134347094211,-7.55281291419821,-3.48150723516355,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.94,17.2604895632428,22.6786196370695,-7.4898611834496,-3.51042826744693,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.95,17.1855909514083,22.643515354395,-7.42719596314249,-3.5389138255462,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.96,17.1113189917769,22.6081262161396,-7.36481968029207,-3.56696591825544,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.97,17.0376707949739,22.572456556957,-7.30273463608247,-3.59458660145282,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.98,16.9646434486131,22.5365106909425,-7.24094300835566,-3.6217779765173,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",3.99,16.8922340185296,22.5002929111773,-7.17944685408275,-3.64854218876728,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4,16.8204395499887,22.4638074892896,-7.11824811181691,-3.67488142592121,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.01,16.7492570688706,22.4270586750304,-7.05734860412702,-3.70079791658065,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.02,16.6786835828293,22.3900506958646,-6.99675004001114,-3.72629392873565,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.03,16.6087160824292,22.3527877565773,-6.93645401728912,-3.75137176829281,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.04,16.5393515422563,22.3152740388943,-6.87646202497354,-3.77603377762599,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.05,16.4705869220066,22.2775137011181,-6.81677544561827,-3.80028233414989,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.06,16.4024191675504,22.2395108777766,-6.75739555764412,-3.82411984891654,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.07,16.3348452119739,22.2012696792874,-6.69832353764075,-3.84754876523471,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.08,16.2678619765975,22.1627941916351,-6.63956046264456,-3.8705715573124,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.09,16.2014663719711,22.1240884760619,-6.58110731239176,-3.89319072892236,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.1,16.1356552988472,22.0851565687727,-6.52296497154632,-3.91540881209063,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.11,16.0704256491317,22.0460024806518,-6.4651342319022,-3.93722836580815,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.12,16.0057743068127,22.0066301969937,-6.40761579455964,-3.95865197476546,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.13,15.9416981488671,21.9670436772461,-6.35041027207485,-3.97968224811032,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.14,15.8781940461463,21.927246854765,-6.29351819058307,-4.00032181822828,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.15,15.8152588642405,21.8872436365827,-6.23693999189444,-4.02057333954623,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.16,15.7528894643216,21.8470379031872,-6.18067603556249,-4.04043948735858,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.17,15.6910827039659,21.8066335083136,-6.12472660092505,-4.05992295667634,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.18,15.6298354379567,21.7660342787469,-6.06909188911721,-4.07902646109868,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.19,15.5691445190655,21.7252440141359,-6.01377202505637,-4.09775273170705,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.2,15.5090067988149,21.6842664868188,-5.95876705939894,-4.11610451598165,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.21,15.449419128221,21.643105441659,-5.90407697046881,-4.13408457674011,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.22,15.3903783585163,21.6017645958916,-5.84970166615726,-4.15169569109834,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.23,15.3318813418547,21.5602476389806,-5.79564098579439,-4.16894064945323,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.24,15.2739249319967,21.5185582324861,-5.74189470199193,-4.18582225448718,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.25,15.2165059849768,21.4767000099412,-5.68846252245734,-4.20234332019416,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.26,15.1596213597523,21.4346765767393,-5.63534409177932,-4.21850667092727,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.27,15.1032679188345,21.39249151003,-5.58253899318461,-4.2343151404675,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.28,15.0474425289026,21.3501483586253,-5.53004675026612,-4.24977157111348,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.29,14.9921420614,21.3076506429142,-5.47786682868251,-4.2648788127921,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.3,14.9373633931131,21.2650018547863,-5.42599863782917,-4.27963972218979,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.31,14.8831034067348,21.2222054575644,-5.37444153248076,-4.29405716190412,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.32,14.82935899141,21.1792648859453,-5.32319481440538,-4.3081339996157,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.33,14.776127043266,21.1361835459492,-5.27225773395046,-4.32187310727992,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.34,14.7234044659265,21.0929648148764,-5.2216294916005,-4.33527736033857,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.35,14.6711881710105,21.049612041273,-5.17130923950686,-4.34834963695082,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.36,14.6194750786154,21.0061285449035,-5.12129608298962,-4.36109281724358,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.37,14.5682621177855,20.962517616731,-5.07158908201185,-4.37350978258084,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.38,14.5175462269654,20.9187825189052,-5.02218725262634,-4.38560341485177,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.39,14.4673243544391,20.8749264847567,-4.97308956839497,-4.39737659577742,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.4,14.4175934587552,20.8309527187989,-4.92429496178107,-4.40883220623559,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.41,14.3683505091374,20.7868643967366,-4.87580232551482,-4.4199731256039,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.42,14.3195924858822,20.7426646654805,-4.82761051393193,-4.43080223112048,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.43,14.2713163807429,20.6983566431693,-4.77971834428603,-4.44132239726225,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.44,14.2235191973,20.6539434191967,-4.73212459803463,-4.45153649514049,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.45,14.1761979513197,20.6094280542453,-4.68482802209936,-4.4614473919134,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.46,14.1293496710987,20.5648135803262,-4.6378273301003,-4.47105795021534,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",4.47,14.0829713977977,20.520103000824,-4.59112120356498,-4.48037102760267,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
