scenario,model_type,time,state,rate,growth_rate,carrying_capacity,method,warning
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,7.5,60.12289923194084,8.391344188989901,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,7.6000000000000005,60.962033650839835,8.329418363832493,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,7.7,61.794975487223084,8.263074936395324,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,7.800000000000001,62.62128298086262,8.192461255709457,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,7.9,63.440529106433566,8.117732620686892,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,8.0,64.25230236850226,8.039051570188747,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,8.1,65.05620752552113,7.9565871523195435,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,8.200000000000001,65.85186624075308,7.8705141783984525,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,8.3,66.63891765859293,7.781012467026974,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,8.4,67.41701890529563,7.68826608358401,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,8.5,68.18584551365403,7.5924625803372825,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,8.6,68.94509177168776,7.4937922421681495,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,8.700000000000001,69.69447099590457,7.392447342670157,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,8.8,70.43371573017158,7.288621415104884,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,8.9,71.16257787168207,7.182508542387472,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,9.0,71.88082872592082,7.074302669934213,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,9.1,72.58825899291425,6.964196944841601,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,9.200000000000001,73.28467868739841,6.85238308448615,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,9.3,73.96991699584703,6.739050777242713,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,9.4,74.6438220735713,6.62438711762156,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,9.5,75.30626078533345,6.508576077726432,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,9.600000000000001,75.9571183931061,6.391798016541954,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,9.700000000000001,76.5962981947603,6.274229228173866,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,9.8,77.22372111757768,6.156041529793242,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,9.9,77.83932527055701,6.03740188968044,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
logistic_growth,dx_dt_equals_r_x_one_minus_x_over_K,10.0,78.44306545952506,5.918472095428103,0.35,100.0,explicit_euler,Logistic growth assumes a fixed carrying capacity.
