"scenario","model_type","time","state","rate","growth_rate","carrying_capacity","method","warning"
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",7.5,60.1228992319408,8.3913441889899,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",7.6,60.9620336508398,8.32941836383249,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",7.7,61.7949754872231,8.26307493639532,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",7.8,62.6212829808626,8.19246125570946,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",7.9,63.4405291064336,8.11773262068689,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",8,64.2523023685023,8.03905157018875,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",8.1,65.0562075255211,7.95658715231954,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",8.2,65.8518662407531,7.87051417839845,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",8.3,66.6389176585929,7.78101246702697,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",8.4,67.4170189052956,7.68826608358401,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",8.5,68.185845513654,7.59246258033728,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",8.6,68.9450917716878,7.49379224216815,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",8.7,69.6944709959046,7.39244734267016,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",8.8,70.4337157301716,7.28862141510488,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",8.9,71.1625778716821,7.18250854238747,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",9,71.8808287259208,7.07430266993421,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",9.1,72.5882589929142,6.9641969448416,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",9.2,73.2846786873984,6.85238308448615,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",9.3,73.969916995847,6.73905077724271,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",9.4,74.6438220735713,6.62438711762156,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",9.5,75.3062607853334,6.50857607772643,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",9.6,75.9571183931061,6.39179801654195,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",9.7,76.5962981947603,6.27422922817387,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",9.8,77.2237211175777,6.15604152979324,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",9.9,77.839325270557,6.03740188968044,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
"logistic_growth","dx_dt_equals_r_x_one_minus_x_over_K",10,78.4430654595251,5.9184720954281,0.35,100,"explicit_euler","Logistic growth assumes a fixed carrying capacity."
