"scenario","time","value","growth_rate","carrying_capacity","warning"
"high_growth",13,99.2985770221304,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",13.25,99.3881344364446,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",13.5,99.466318650455,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",13.75,99.5345592670486,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",14,99.5941097187754,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",14.25,99.646068127032,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",14.5,99.6913958987649,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",14.75,99.7309342540374,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",15,99.7654188753642,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",15.25,99.795492862532,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",15.5,99.8217181664199,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",15.75,99.8445856633666,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",16,99.8645240188153,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",16.25,99.8819074759633,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",16.5,99.8970626923772,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",16.75,99.910274735324,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",17,99.9217923350762,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",17.25,99.9318324847966,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",17.5,99.9405844658186,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",17.75,99.9482133682388,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",18,99.9548631686849,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",18.25,99.9606594198826,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",18.5,99.9657116001729,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",18.75,99.9701151653527,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",19,99.9739533400841,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",19.25,99.9772986815715,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",19.5,99.9802144441853,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",19.75,99.9827557701661,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
"high_growth",20,99.9849707284183,0.55,100,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
