scenario,time,value,growth_rate,carrying_capacity,warning
high_growth,11.75,98.61466148560689,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,12.0,98.79047733003507,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,12.25,98.94421895109129,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,12.5,99.07860084139071,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,12.75,99.19601732385921,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,13.0,99.29857702213037,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,13.25,99.38813443644463,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,13.5,99.46631865045501,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,13.75,99.5345592670486,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,14.0,99.59410971877536,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,14.25,99.646068127032,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,14.5,99.69139589876487,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,14.75,99.7309342540374,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,15.0,99.76541887536423,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,15.25,99.79549286253199,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,15.5,99.82171816641994,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,15.75,99.84458566336657,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,16.0,99.86452401881527,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,16.25,99.88190747596327,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,16.5,99.89706269237725,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,16.75,99.91027473532397,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,17.0,99.92179233507625,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,17.25,99.93183248479664,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,17.5,99.94058446581859,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,17.75,99.94821336823883,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,18.0,99.95486316868488,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,18.25,99.96065941988257,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,18.5,99.96571160017288,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,18.75,99.97011516535265,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,19.0,99.97395334008407,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,19.25,99.97729868157151,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,19.5,99.98021444418534,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,19.75,99.98275577016608,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
high_growth,20.0,99.98497072841835,0.55,100.0,"Trajectory visualization depends on equation, initial condition, parameters, time horizon, axis scale, and scenario selection."
